SID	tai_cnnPC1	tai_cnnPC2	tai_cnnPC3	tai_cnnPC4	tai_cnnPC5	tai_cnnPC6	tai_cnnPC7	tai_cnnPC8	tai_cnnPC9	tai_cnnPC10
TE0002391	-18.9171	2.6750412	4.756087	7.488265	-5.3316627	19.98988	10.727685	19.44865	15.085152	0.1030868
TE0002392	57.32395	23.561384	5.973298	64.30318	-8.331511	0.17104967	-6.3138967	7.144996	13.932319	2.510098
TE0002393	33.254223	-33.71256	-13.691067	12.762052	21.843037	13.457157	0.8147059	-6.392017	-18.951849	-10.118049
TE0002394	7.9489684	-25.702618	5.975208	-15.946849	24.831127	11.907937	-14.911018	-8.841785	1.0673504	-27.865768
TE0002395	11.626752	-32.08579	-8.723534	1.1463547	16.614407	2.765769	-12.554607	22.355314	1.7326056	3.779328
TE0002396	62.489773	-13.453951	-7.2397437	-7.0659347	19.157158	5.0417223	-2.7206855	-12.637176	-1.5049573	-12.428126
TE0002397	-4.6755	-21.993593	31.021431	-10.095423	2.2389934	5.9449205	6.371922	-3.5906506	-12.10789	1.1409569
TE0002398	-45.333214	24.496967	17.250341	7.036023	-16.084654	-19.184795	-18.21445	-3.3117273	-20.712227	-12.318254
TE0002399	22.444283	-56.16185	4.9088116	-3.4869087	-35.610523	-14.448187	0.8450414	8.890174	-5.5094967	6.211181
TE0002400	-58.395035	-10.9856825	11.814991	3.9336023	-26.21547	-27.646091	11.911975	-1.3323866	-1.7696255	18.673664
TE0002401	1.4691167	-8.96306	-8.42885	-7.179117	-3.2496111	9.764699	0.3842776	-8.510282	6.701093	-31.073076
TE0002402	-10.099476	-10.333747	-10.142045	-29.842249	21.354162	10.321778	13.286183	5.007099	10.235472	8.95052
TE0002403	34.49884	2.9908762	18.481392	13.595448	-6.2503495	9.463856	-20.095257	-6.487354	21.45482	-13.069687
TE0002404	19.785215	-15.305469	-4.0197306	-18.247858	-3.8379705	10.422072	1.0475143	-24.88059	0.4282288	-6.7725697
TE0002405	28.432842	-32.053814	26.38351	-27.12132	18.11735	6.392056	31.584517	7.541296	8.422579	-8.899187
TE0002406	17.66626	-24.798	14.811883	32.230972	5.0513015	-10.416428	-8.655351	-6.9678187	-14.617368	-22.741293
TE0002407	28.669886	12.393895	-0.24193025	5.2539086	22.354958	-0.022919253	27.928436	18.710575	-9.251082	-8.173261
TE0002408	32.850174	-36.761322	37.065674	-25.973974	-9.892714	-9.375896	20.930843	-19.541933	1.8589237	3.96096
TE0002409	-17.428768	-51.18406	-25.362207	6.489574	-3.74105	-18.580242	-0.12260996	-24.221838	15.56364	8.390579
TE0002410	-39.013836	2.511814	-32.190075	-3.575103	-8.29875	1.8730843	-3.4428787	-1.1175976	-6.7049985	16.450083
TE0002411	11.152137	28.311905	10.291584	-8.3180685	7.4952197	-12.102934	10.293766	1.9166223	-19.664558	10.856202
TE0002412	-27.884382	37.22297	6.953558	30.189983	-26.83244	-16.343588	8.547824	16.334555	20.560415	2.8477154
TE0002413	18.056551	-4.962378	12.555377	7.243749	2.1847315	-7.337445	-11.021963	14.315453	-9.354398	-5.720383
TE0002414	-17.603148	-23.010027	13.211648	-33.69186	0.29660404	-4.1430235	3.6137369	-1.9854401	-17.764265	-17.034113
TE0002415	-17.659666	17.630693	-21.448042	-6.0376544	29.169771	1.3491161	6.3209586	-14.976233	4.259427	-9.627616
TE0002416	17.254137	-29.269281	-19.23414	-31.087345	4.6927648	-26.779562	-13.183205	11.361936	-4.9126015	3.220429
TE0002417	-27.244408	32.535564	-32.071587	-3.0212724	-23.319532	25.086735	-25.523619	-6.1208405	1.870587	0.3850634
TE0002418	9.842948	23.339653	-27.811953	52.12452	34.448307	-8.998971	-18.368565	1.5571364	-22.2676	8.726147
TE0002419	39.209362	-8.620649	2.1860893	-19.797636	35.84532	-4.4169292	-3.4252622	-34.99291	-7.5781527	-10.044011
TE0002420	3.2514274	-3.1248608	-1.414566	-0.9185929	-18.471382	0.62819016	-15.990096	11.773921	-13.587365	-25.79811
TE0002421	4.701787	5.404924	-12.01518	-42.86652	-29.786041	9.2282915	8.696035	-0.5766094	-2.2011666	4.1044393
TE0002422	-47.370644	-16.947227	-3.8204634	-9.458101	-1.1076286	5.6185594	0.3958668	25.1002	20.00766	0.30780336
TE0002423	5.27075	-51.411873	-4.1359653	-2.306548	19.565004	9.302799	8.922488	-16.98959	-8.104587	-0.6899494
TE0002424	43.56471	0.5732763	21.40681	25.127275	11.974865	19.41054	-6.897277	-23.251114	2.345449	-14.989529
TE0002425	40.64199	-8.8505125	-3.4722428	-26.630922	-22.314924	25.187492	-16.914658	48.288845	15.844609	-13.118183
TE0002426	-3.0554821	-33.754234	-7.9155655	-7.174905	8.094678	-9.689045	-11.054667	-21.94708	-3.5638263	18.974798
TE0002427	-0.16933087	-9.701143	-23.751595	27.947023	14.423364	-27.210209	2.2567987	8.408627	6.7542305	5.315531
TE0002428	-34.547195	-40.009926	5.082619	14.122734	-30.163267	-50.981735	-7.625697	1.8029599	-3.875717	-26.490353
TE0002429	-19.19251	12.689772	-1.0286847	-26.23187	-9.958023	-18.439245	-17.266403	5.477158	-9.627319	3.5545175
TE0002430	68.43403	26.682314	-11.694803	-45.88748	-3.0448475	-18.119411	-6.0545354	-5.470411	8.480832	-0.005353518
TE0002431	4.5279865	15.4444685	-20.659994	-25.645218	6.4400783	-9.977746	-37.65073	-12.081036	-1.899975	-17.974495
TE0002432	38.150703	-6.497601	-11.653548	-21.511173	5.8422594	-12.487398	10.863194	-2.293495	12.083788	2.9649475
TE0002433	70.19328	21.957876	-15.469864	31.003572	2.5398269	-10.04458	1.1467783	40.58863	-1.9155895	1.4384444
TE0002434	-49.593346	-12.311089	43.81462	1.9151734	15.69039	4.3477325	23.51158	-3.0094817	-19.3191	-14.414638
TE0002435	-0.82455534	1.1328965	-14.441219	-10.361828	12.586372	4.6736727	-27.076937	-29.033236	18.970102	-3.453342
TE0002436	31.410503	41.253098	-36.482616	-17.883951	-9.19963	23.814835	-1.7324139	-6.2903094	12.503501	1.5517619
TE0002437	52.74021	-20.304714	7.9397173	-36.223793	-11.339489	-16.552298	7.7850695	-10.098747	1.2597963	-2.7575846
TE0002438	-36.266907	-26.720097	14.482941	-7.216976	-10.546106	4.211905	3.248798	9.619564	-30.792795	0.15060897
TE0002439	6.3004203	59.65972	-19.753628	-1.8516505	-14.414524	-0.8260697	14.44509	0.06282622	13.322954	0.44180062
TE0002440	-57.607273	-9.015652	3.8873339	5.487162	-14.646435	2.620936	-2.9574425	3.4869492	0.6531582	-3.6827095
TE0002441	71.18996	5.706901	3.5988116	43.171974	6.8808985	-33.096447	30.826021	27.891287	18.020443	-14.537277
TE0002442	-23.538618	4.298823	6.0129876	-14.905602	36.61892	-14.037684	13.829748	-15.391191	-28.102053	9.429956
TE0002443	-22.167648	-54.603275	12.81874	-7.969676	18.397106	19.686407	-7.6679707	19.849834	-2.6271124	10.208411
TE0002444	3.49335	-19.404156	-22.60863	26.344687	-2.3284943	-2.8128839	9.821686	-27.586702	4.9436545	12.936468
TE0002445	-7.674779	15.263975	-6.6760316	-19.839788	-14.584029	26.014954	24.100351	-17.057358	3.003412	18.191359
TE0002446	-61.91418	-9.708143	9.847971	3.459893	-2.811406	5.5339584	10.730611	28.432543	3.3109434	-10.023602
TE0002447	-58.052383	-40.054146	13.95893	-13.639085	-0.046286035	11.945026	36.61684	-0.44061372	14.082578	-9.057005
TE0002448	58.706284	17.514963	39.157597	17.507181	3.7196648	7.943165	-4.5141845	-2.507926	8.756695	1.3360839
TE0002449	56.78679	7.4673553	19.775953	46.687355	38.018715	21.367556	24.905512	8.5990095	-29.372137	-12.632098
TE0002450	-21.903	-9.519908	-26.408058	10.092132	26.387793	16.558435	-20.497297	-2.5760224	-2.5611176	-2.4483492
TE0002451	0.41886544	-24.440338	-21.89818	8.460557	3.247416	-22.305977	-2.2504468	-4.5642033	6.5817914	8.340815
TE0002452	36.339172	-39.734333	-12.403865	-1.3580078	21.118046	2.7870886	-4.674002	1.3931334	13.552406	1.186205
TE0002453	-41.993366	3.6213682	-25.06786	-14.95608	-6.088149	21.128016	-16.9811	27.769575	18.228611	18.217033
TE0002454	74.33074	14.851091	46.291584	6.928684	3.7412956	31.12863	7.46318	0.8472031	7.9372334	5.419737
TE0002455	43.172657	15.277503	-40.90654	-23.856066	-4.1476107	5.598217	-2.9985957	11.895624	3.126388	-5.3229322
TE0002456	-2.6882813	-51.591194	-0.28689677	-2.5976334	5.8150735	9.266323	-10.323637	-8.870005	7.036348	0.1634976
TE0002457	-9.131411	-29.716719	2.401439	4.2685995	3.9980521	1.0661932	-10.438822	10.002705	18.32967	16.62451
TE0002458	1.0194517	-25.176813	-16.321249	-11.590139	10.155855	17.08101	-16.982458	3.4942906	6.472317	11.690087
TE0002459	59.05272	-1.3010737	10.851493	-18.611256	-1.4500183	-28.694326	1.7473966	2.594376	6.7989464	3.672111
TE0002460	-1.1631436	-8.32042	1.3407547	-21.352224	-2.7655795	-14.007039	-9.559514	30.640875	8.931239	4.0900583
TE0002461	-31.245018	-14.986078	-22.711914	11.578265	-17.080885	11.970521	11.127586	6.9804277	-15.188678	13.4403715
TE0002462	-30.15668	-7.263819	-6.185666	18.032755	-21.16091	31.496502	-21.485317	19.933903	18.401358	5.7950606
TE0002463	2.342083	-25.742926	-7.9107175	-3.4908218	2.9001102	-3.4235554	-7.6713834	4.8578157	10.934725	-5.872574
TE0002464	33.990807	-22.525194	-15.817903	-49.991653	-31.023907	23.88495	2.5182838	2.8379898	1.6641347	-8.182735
TE0002465	39.571175	14.99465	22.680069	31.886606	0.48626217	29.045639	-2.4043784	12.496601	-12.574863	6.456249
TE0002466	-9.014933	3.4151006	16.027397	-33.30125	-4.520004	-3.5320592	25.298676	-15.146709	-3.531239	17.059135
TE0002467	25.003748	19.867046	-36.686714	19.611984	4.674986	-10.856452	18.727243	-2.1542737	-8.267655	0.5377175
TE0002468	-0.31972593	-23.546421	2.7395797	-15.629985	6.359194	16.517096	-19.014797	-2.9241602	-15.761604	-20.36794
TE0002469	39.02686	-41.89826	-16.472143	-16.544678	16.646067	17.35324	7.800583	22.62075	-7.9873695	24.513771
TE0002470	-9.452191	-42.156982	0.793998	-7.57872	-24.051077	-11.288383	-9.927302	6.0839624	-0.54439706	-9.359449
TE0002471	8.274663	-36.0964	11.20312	21.33853	5.9070187	-15.782265	-9.303242	-12.458563	-14.044817	-23.360209
TE0002472	37.369316	-64.00954	-10.384683	-37.228676	-5.526159	6.083921	11.624615	10.58888	3.876598	5.210438
TE0002473	-9.957412	-41.705143	-8.23889	6.4080553	-18.757824	23.800407	-18.578974	-19.540298	-2.7975044	3.294409
TE0002474	52.515553	-28.669676	-6.9090123	-28.286314	-19.27831	-3.9698143	-15.429345	11.234098	8.567609	4.549097
TE0002475	-20.172363	-24.762188	4.88259	-20.980455	-1.7544804	4.8114696	10.646188	-5.9123144	-1.8893145	-3.853772
TE0002476	-18.622147	13.630061	2.6284683	-2.3170314	28.960222	10.805527	-14.599069	-38.444447	-11.080459	17.763008
TE0002477	0.3991335	3.7061572	-27.416157	-37.912853	-24.371788	40.446224	-6.4605165	36.421867	9.657851	8.52781
TE0002478	-11.697416	-9.504007	-23.414381	-20.95307	2.3073263	0.3150535	-10.979861	9.919573	-24.074778	2.035701
TE0002479	7.7360363	-4.8708987	-34.620453	6.9725595	6.317781	-2.186796	-13.632198	-15.635434	32.190006	5.889943
TE0002480	0.6220434	-14.821011	37.609024	-8.982001	-6.19235	-18.804237	11.075916	18.93869	1.0301863	4.6617317
TE0002481	11.002662	24.43375	-39.11256	-9.752391	5.793441	-9.460272	-17.177414	4.9939995	5.2848454	14.546847
TE0002482	16.229065	35.88248	-12.487924	7.400539	-18.107548	8.248026	18.146492	2.67101	45.026062	-6.7250495
TE0002483	31.135923	35.87501	1.5738566	-37.143036	-18.49222	-2.0289865	-11.848514	13.63399	-4.6148114	-6.790167
TE0002484	-36.569237	-25.546427	-8.1189375	11.945554	9.573272	-0.6567122	-2.0814776	12.534259	-0.68182003	3.8720865
TE0002485	-38.44318	-1.7705382	-24.620907	-4.1482534	-5.8533115	18.70775	-15.351389	27.738224	-0.72589475	7.620132
TE0002486	13.295569	-59.38424	20.794563	-18.703726	-6.382462	1.4196749	-15.978551	6.702887	2.5476234	-7.4965158
TE0002487	-16.737572	-38.164276	21.937658	3.7962203	-11.4463215	1.3505355	-6.5341377	-4.963315	1.9657085	3.111321
TE0002488	14.931273	-33.118263	-47.030273	-10.795795	-13.138641	-18.134798	2.3032787	-11.57048	2.2400615	14.901518
TE0002489	-8.310384	-21.411661	-9.25688	-18.357958	-3.9037352	19.448221	-25.02698	21.933468	16.892885	-1.7545835
TE0002490	24.375975	-66.59138	3.730158	-1.0905641	-14.85574	-28.049202	-9.127176	-6.0559096	-1.0308989	-6.0031433
TE0002491	29.701311	-11.587754	-6.5761023	6.673179	31.026436	-26.568558	4.1747236	-13.581928	2.3318124	-16.20256
TE0002492	27.780956	-17.990992	-0.37057945	-0.9115065	5.411853	18.857887	-29.695986	-16.501055	3.0242934	8.557712
TE0002493	41.864525	8.687225	3.13116	-11.9175825	-14.256074	-28.634552	-18.985943	0.78736293	6.3752637	-0.5486186
TE0002494	11.072917	-35.023926	-5.804867	-31.774384	26.290197	32.48594	-8.972164	9.39983	24.234015	-14.17031
TE0002495	44.737507	22.454905	11.546774	49.334457	-8.70608	14.151483	4.959353	14.523464	10.519122	4.2598352
TE0002496	18.622637	-26.756868	6.2389345	-6.342099	41.22875	-19.139206	-0.28056398	0.19848485	13.521255	-5.447088
TE0002497	66.029045	4.371489	18.975422	36.927242	-3.6659567	21.555523	-12.864945	-14.569532	-14.72989	-7.0693846
TE0002498	27.818426	-48.22633	-8.586352	-0.42405006	-1.7749174	9.948323	-7.994097	3.8722048	-1.107119	4.8902774
TE0002499	50.29071	17.359327	-14.510688	40.388203	-22.166702	-3.3666265	-5.783191	8.113099	-4.809905	-4.368156
TE0002500	-11.918	-58.4671	-7.52792	32.241447	24.987059	-11.865708	8.69504	-11.078909	14.002075	-0.66044295
TE0002501	-42.945976	38.507046	7.327938	22.160234	-20.004723	-1.8753477	-2.0043936	-11.419922	4.307886	-3.978169
TE0002502	5.5703974	7.868254	4.3271484	7.301517	-13.600517	-8.910886	-13.7182255	28.956934	-10.69787	10.024053
TE0002503	8.189042	37.08668	-30.485159	-12.715745	-16.497683	3.7728434	-8.701586	13.699426	5.9105854	-2.5480947
TE0002504	5.104545	-52.249058	-3.923834	-19.785425	-7.3188105	15.769711	-4.0083356	27.553755	-14.483815	-2.1304324
TE0002505	-33.532963	-13.341871	14.683515	15.950882	-11.733168	16.435541	-1.7234536	13.4966755	8.874303	-20.473455
TE0002506	1.6767654	-10.560191	35.65985	-22.43775	0.45965096	13.685028	30.451029	-4.311723	-23.252686	-4.3012094
TE0002507	-10.440433	-40.129	-9.803334	14.309976	5.9004426	5.052721	-11.374545	-6.6300073	-3.3357615	9.415773
TE0002508	-48.015457	-27.558968	-27.974628	16.042274	-24.62486	4.899207	-1.1471306	2.3124895	-3.1378386	-9.713524
TE0002509	17.162394	22.926476	-14.040196	12.346497	10.400922	21.82327	39.068184	-10.494426	-1.5087391	-20.041288
TE0002510	-21.285185	23.69405	10.367081	-6.5930157	6.1561728	-32.274086	-35.122765	-11.061749	-21.811493	-13.764887
TE0002511	13.815163	5.686453	-10.895121	50.92288	-7.6719728	22.598303	13.71235	-2.406596	-26.48548	8.171632
TE0002512	-9.917494	-21.916952	-25.516788	21.672796	2.7484775	1.1878985	-16.00051	-20.101536	-4.4934087	4.804708
TE0002513	19.1445	31.651089	-42.415443	-0.23610747	0.79827654	17.73854	-12.637822	-34.55377	9.181505	-18.067213
TE0002514	90.735535	23.833368	27.924911	42.38521	-36.038364	27.451387	-10.18568	15.652774	-16.44141	1.1794211
TE0002515	46.75781	6.809147	7.771918	22.012804	-18.659061	14.044194	11.984897	7.3221693	-23.106558	-40.29546
TE0002516	79.73055	3.4733377	38.15392	-21.706621	-19.907522	13.968241	10.848847	-6.7086215	-16.450674	-21.55257
TE0002517	-16.608213	-4.557366	-14.403556	-8.932617	30.596266	14.891878	12.474166	-1.6148454	12.920462	4.605249
TE0002518	-3.479135	-53.667564	-5.4717937	-0.9228762	-28.00585	-5.4888086	-5.684626	-5.7101974	-18.63298	-4.979002
TE0002519	-13.338308	3.8579414	-7.745121	-5.381173	-24.299772	32.563595	-5.5894237	-3.5997996	7.801057	-4.6294384
TE0002520	23.106728	6.299678	-47.85971	-11.863213	5.4680943	-16.102932	11.135857	-36.800022	0.34895068	-4.299822
TE0002521	36.438213	-19.244204	34.849716	-2.0731914	-16.803381	14.375578	-8.185183	19.908735	-1.0786833	3.5399404
TE0002522	-8.372725	-43.099983	-8.091871	29.598333	14.513457	4.5570617	6.521589	1.9411331	-3.5450408	-4.1622925
TE0002523	-44.014145	4.572107	-42.62726	22.69831	9.931735	0.10232828	-9.381754	2.645244	-7.0764346	0.04651849
TE0002524	30.067846	-13.146392	-37.805344	-19.702894	11.815382	-7.4895053	13.503673	-7.7747087	-0.71985793	19.894619
TE0002525	-10.116142	-45.09108	-23.52452	16.081245	-8.641133	-8.898699	-18.605112	-0.0315903	4.4859443	9.495066
TE0002526	-2.9018197	-43.918106	9.348805	-18.3259	-8.595132	10.0203705	-4.8361006	6.6309013	-16.013163	-1.0679104
TE0002527	25.729895	-64.35043	-9.966642	-18.655235	-18.676344	-24.480745	2.9586182	19.695139	-4.60534	11.785362
TE0002528	3.9096045	4.3777394	10.658529	2.585986	24.936188	15.8607025	-8.617096	-5.6403627	0.66655946	-2.046458
TE0002529	-25.170433	69.320625	-27.074003	-10.887458	2.8909621	-19.525745	-10.827848	-17.03585	7.1875687	-4.572233
TE0002530	24.898811	28.476627	-15.995904	-70.92033	5.6963553	-8.174511	15.646656	-6.5971465	-1.405273	4.106302
TE0002531	-19.607918	21.955889	-1.1885406	-1.6240803	-8.793764	-1.2175885	-8.050491	10.007402	18.90289	-8.79026
TE0002532	13.565601	0.6870616	40.590267	16.014435	-3.36903	27.70873	-10.118918	2.3565989	-26.860895	-17.096237
TE0002533	76.85842	13.289716	-5.5567203	9.38451	0.113996916	6.0745425	23.848469	-3.2096534	0.18398596	6.01019
TE0002534	29.91672	12.247795	-28.132978	8.297047	33.539536	6.875306	32.94758	4.0784407	12.585615	5.9409513
TE0002535	-36.57599	1.5524772	-31.314451	12.389452	-1.3733373	15.923535	16.04711	17.983974	-19.25412	25.875011
TE0002536	4.152835	-21.200026	0.7111991	17.155434	18.247879	7.4580946	-9.185919	-11.442871	8.543474	28.106483
TE0002537	18.864973	-30.795706	-8.047586	-1.0149415	4.998751	3.7378592	-5.3423724	18.002726	-4.278127	-1.2983174
TE0002538	19.334997	0.605224	-5.486493	-21.177061	16.82335	2.8265028	-17.506954	-6.4451165	-0.9968686	-10.585191
TE0002539	40.11356	-4.3797297	3.9540534	-1.2711833	-21.18181	-9.010857	17.78119	-13.1181965	-1.0176351	5.8830056
TE0002540	3.4749243	22.79975	-3.281929	41.23949	-61.044353	3.4302611	19.264944	-19.988672	9.831366	0.019165369
TE0002541	18.879509	-9.566905	-24.827238	14.747678	-5.290569	-28.7489	-3.874131	-10.478649	8.887958	0.09848848
TE0002542	4.289862	4.9979434	11.555671	-9.697865	0.47009405	5.639649	-12.209143	-17.008703	13.243754	36.757046
TE0002543	21.856337	3.9659963	-19.628454	10.434903	2.247576	-12.631698	1.1382617	16.637226	-14.998741	7.5183983
TE0002544	-10.554867	6.1482296	-1.5978535	-22.423658	-7.244005	5.3058596	19.980455	2.809422	5.5377593	-6.8937807
TE0002545	-14.944465	-42.46547	-3.5363357	1.0013111	-13.222973	-19.96745	-3.915415	5.119765	-7.5887437	-26.005175
TE0002546	16.013952	-2.4960883	-10.346933	62.549404	-13.383918	-17.366758	24.166523	4.3160057	-14.565712	4.3990583
TE0002547	-1.292151	-12.99589	-28.40565	-1.7449136	-33.197426	10.100959	-19.161917	0.9828026	-18.449913	15.827048
TE0002548	60.69398	-23.256145	19.723022	-20.369204	-14.663035	-20.985859	-22.354607	9.123103	-10.628708	-7.5030456
TE0002549	11.5329	-38.43882	-25.054495	18.657038	5.0864677	21.604536	-6.0874233	-8.169365	-8.241935	-9.488056
TE0002550	11.026049	-29.784397	11.445856	13.502327	10.14299	10.349911	6.4260306	-16.484098	-17.85061	3.7935607
TE0002551	15.622017	-10.151878	25.35538	-24.001152	-27.471003	-16.739416	-1.8627812	-7.4647145	-5.510677	15.0071745
TE0002552	38.606388	-0.989224	0.31806964	26.097828	-14.964847	-8.602895	11.790245	-3.5079875	5.9094353	22.190863
TE0002553	13.186795	9.087021	13.166781	-20.909075	1.7260227	6.27816	-9.084069	3.7643685	19.063557	12.064343
TE0002554	57.07065	8.10515	51.984543	13.397965	12.122643	9.209764	28.534843	6.4970384	1.2557075	-0.81185603
TE0002555	25.450619	-1.9392753	-3.402283	42.475388	-16.409336	2.3027015	5.554613	9.598084	-26.434748	6.185442
TE0002556	51.0818	-42.968964	16.49186	-48.828094	-1.5100139	-0.6161723	-5.151931	40.622158	-0.019667972	1.563442
TE0002557	-3.6815853	-9.291578	-27.695402	-10.860629	-4.660238	-10.876111	-5.2595286	11.147968	9.622181	17.038486
TE0002558	24.1131	5.602549	14.418588	0.4023613	-32.48328	-27.42983	0.61233526	3.2755063	-34.750137	10.998222
TE0002559	81.0946	6.562332	-11.4156275	-16.433943	15.55002	-12.938575	3.8493323	5.304273	11.26455	6.940528
TE0002560	-36.23865	17.111176	6.591248	-18.79304	-11.755809	6.4303985	22.925497	-10.089858	-5.360197	6.384488
TE0002561	30.980461	15.407478	-7.9649806	-18.867167	-21.351723	-15.512436	12.541937	-4.5403924	-3.2542243	-1.0489892
TE0002562	-22.26594	-17.075443	47.073895	-21.656397	7.164518	6.31031	-2.6262734	2.8980877	-6.156079	-25.372799
TE0002563	-28.557034	-1.8115493	0.7807573	7.3149366	9.86455	31.704565	-11.434639	-7.749092	1.0125684	8.0774355
TE0002564	62.763115	16.724876	15.454844	-0.6607232	4.5358295	4.3520155	-0.9083897	13.084567	-19.06051	0.93166965
TE0002565	-16.267159	36.359966	-6.682501	46.03515	-16.708803	-11.685829	1.481341	-13.470416	6.771453	-1.1757362
TE0002566	-34.895306	-28.793163	7.143118	11.059749	-27.31509	10.305943	0.55081946	10.171455	6.0106187	-19.024853
TE0002567	-73.56123	3.9530635	0.000539626	7.732439	4.1540947	5.4910436	-12.263104	12.110839	5.6002865	5.1268315
TE0002568	-8.8526125	15.095186	-6.8438325	-11.509997	12.333786	2.045463	-11.384387	-18.736336	-6.3256564	6.723644
TE0002569	64.786896	3.5123327	32.57481	-7.1131988	-8.906505	-20.3527	23.415483	-18.286179	4.4746103	5.678861
TE0002570	-18.582293	-23.583828	9.752304	-12.80738	-28.228107	-7.506895	-5.43694	10.495913	-9.6850605	-2.2036884
TE0002571	44.38906	-22.130857	42.570343	-10.037665	2.3099113	13.070448	-35.788567	-20.53816	-19.394302	-14.771574
TE0002572	-72.56021	-33.0014	-10.522031	-1.4087821	-0.9179392	-11.638444	12.176076	17.380842	9.025258	-3.6707838
TE0002573	-7.6474767	-27.522642	19.770975	1.28814	38.54949	25.986555	-10.7845545	-13.21242	12.551546	32.134163
TE0002574	-15.901327	-27.369753	29.741817	-17.67756	-6.1397896	9.155798	14.551942	-4.87105	1.9474635	-13.255441
