SID	tai_lbp1	tai_lbp2	tai_lbp3	tai_lbp4	tai_lbp5	tai_hog1	tai_hog2	tai_hog3	tai_hog4	tai_hog5	tai_contrast	tai_dissimilarity	tai_homogeneity	tai_energy	tai_correlation	tai_entropy
TE0005662	12110	4382	8496	7513	20414	203066	15124	623	81	49	82.82904396	2.06442595	0.827481333	0.707118834	0.861146808	6.856072963
TE0005663	29015	10719	15240	10750	30958	279556	24083	926	100	57	127.8940824	3.706270665	0.70010116	0.615510688	0.917996863	7.122226213
TE0005664	31147	13236	22501	16255	43124	286819	24035	869	100	27	155.5622563	3.531280458	0.667254298	0.505803627	0.867056753	6.455760178
TE0005665	14835	5689	8588	6928	17714	200656	17376	851	84	57	105.1504128	2.874200313	0.775593431	0.698717801	0.854534632	7.059460026
TE0005666	12563	6227	11126	8272	18394	137732	11516	366	42	32	83.54850814	2.383705032	0.724312506	0.562003207	0.895397041	6.581894056
TE0005667	12980	5054	7165	5784	17340	194045	13729	780	55	47	77.91469718	2.170041739	0.80554848	0.722139843	0.816426752	6.604744396
TE0005668	26995	11165	16140	12004	30575	338275	24766	1271	141	47	154.9234386	3.574231783	0.732452544	0.66370598	0.771498981	6.810540236
TE0005669	16442	5996	11568	7674	22806	229747	17007	966	90	50	125.2245438	2.84451979	0.774227476	0.682560764	0.777602346	6.64956766
TE0005670	21979	8563	13452	10447	33469	264286	19810	856	107	61	71.62182178	2.267702682	0.752090883	0.630025006	0.92928426	7.000243697
TE0005671	29321	9203	23309	20006	70959	305549	29342	998	60	39	87.62886569	2.123808109	0.754908742	0.45501635	0.886784635	6.062543212
TE0005672	26667	10116	18429	13905	40434	306481	23875	933	113	50	98.61458333	2.587439904	0.740176446	0.59737673	0.92018627	6.733517466
TE0005673	32322	11559	19307	14467	43729	365217	28367	1134	100	57	92.1620666	2.583228923	0.749580829	0.623028897	0.878855196	6.857237221
TE0005674	29933	10559	15292	12471	35443	291327	23528	1196	118	55	165.559877	3.557261604	0.713983772	0.59337981	0.786166476	6.541909957
TE0005675	21055	7354	10507	7837	21784	269067	20918	1104	118	69	117.9951436	3.084043057	0.768407438	0.708896277	0.811880086	6.88424056
TE0005676	19978	7745	13998	9593	31475	228095	18043	821	52	39	125.1855266	2.983119431	0.733791567	0.598230399	0.899745208	7.068985636
TE0005677	19208	7291	11242	9080	22680	298702	20659	1218	141	40	151.0518738	2.970275216	0.798116408	0.729915471	0.796369706	6.76663706
TE0005678	14117	5643	11710	7412	30208	214851	16052	819	48	52	103.6032197	2.063251791	0.806465517	0.64527786	0.876252717	6.716238647
TE0005679	25353	12612	17777	14726	30950	233710	18486	983	71	37	105.65818	3.11192284	0.647298101	0.526453052	0.867010207	6.505279451
TE0005680	28265	12718	21678	13988	41668	313211	22638	838	71	40	107.9818607	2.708563854	0.718526296	0.5776921	0.89657633	6.716299032
TE0005681	18149	6633	10949	8348	22274	196956	17275	729	69	26	90.31655781	2.811453783	0.742059579	0.624979065	0.857361455	6.750027067
TE0005682	22705	8788	13779	10966	31712	287366	22698	1037	132	50	97.05403967	2.652457541	0.7598156	0.657633708	0.834896903	6.591226111
TE0005683	14748	4860	6814	4837	10839	250108	19153	1006	138	54	125.6779505	3.227879603	0.825411111	0.799406368	0.790555892	7.183654212
TE0005684	21191	8800	12692	11679	30858	300204	20075	932	124	73	87.98472698	2.251004223	0.78229143	0.676458795	0.852278823	6.675373477
TE0005685	37368	13765	29321	22999	73494	414888	31998	1481	144	67	102.0694518	2.10562716	0.757401263	0.525032688	0.914997526	6.575241933
TE0005686	18645	7995	17358	12277	35255	229344	18343	731	60	30	68.32161744	2.050266299	0.746708141	0.560788761	0.904540531	6.752572772
TE0005687	18101	7183	11178	9233	22446	305488	18576	1015	66	70	93.1882938	2.267382205	0.812214323	0.746234725	0.864360839	7.202334447
TE0005688	29500	12229	22126	17978	46769	329748	26063	1088	108	41	132.579428	2.893780031	0.723044691	0.562290363	0.870265802	6.610889147
TE0005689	18176	6649	10838	8628	25253	202767	14066	773	83	39	75.37834495	2.063704568	0.76631713	0.621333465	0.816386003	6.120312044
TE0005690	11119	4177	7514	6013	20392	199823	12658	1140	162	57	87.89798571	1.825384449	0.831645585	0.72525395	0.810609431	6.634101878
TE0005691	21509	9111	15817	12293	29564	238895	18489	867	95	44	103.9864623	2.858839445	0.709328874	0.587596675	0.800906242	6.21596715
TE0005692	13692	4395	8035	5077	22290	233217	14486	1095	142	54	111.0337102	2.12853704	0.839035707	0.740376139	0.819695138	6.857032072
TE0005693	19652	8231	12830	10254	27737	242083	18142	804	74	41	111.6878089	2.859212694	0.749592483	0.632763893	0.837683682	6.649729569
TE0005694	29448	11567	15393	13090	31902	294845	20275	1065	134	67	105.2000969	3.354405188	0.694980294	0.608824865	0.835695496	6.762617223
TE0005695	25973	13831	20272	16417	36009	254877	19998	578	69	40	75.94618025	2.620299322	0.664551899	0.511231397	0.894139694	6.358445701
TE0005696	24333	9907	14314	12977	37390	325660	25539	1155	91	67	85.88716401	2.324565583	0.777444405	0.661679919	0.923570453	6.955860159
TE0005697	29878	12893	20751	16743	42926	306514	25160	928	97	49	123.4579898	3.16159831	0.698281781	0.552705624	0.917002419	6.893080703
TE0005698	21868	9569	16966	13290	35490	227950	18298	710	46	46	123.8356371	2.727270199	0.718666621	0.540355792	0.808841537	6.434910294
TE0005699	16338	7057	11011	9281	25033	243243	17475	1051	122	63	90.75004831	2.216407554	0.792010792	0.689307784	0.835744039	6.640571909
TE0005700	15245	6381	11156	9186	25604	189786	14130	906	77	31	98.06764904	2.282765576	0.746671336	0.613349611	0.889730324	6.47749727
TE0005701	28654	11522	25214	20983	62622	335528	27042	887	112	40	101.9555633	2.143777506	0.753894957	0.511934951	0.889776632	6.251629647
TE0005702	13304	4492	7199	5446	16064	219027	14675	910	73	53	107.0141667	2.305673055	0.827972021	0.760744141	0.710220355	6.372542351
TE0005703	25947	10953	17831	13325	33458	254651	19249	721	94	37	118.9023502	3.132592975	0.689342413	0.553219263	0.830074756	6.475565353
TE0005704	19584	8618	13237	11711	31338	231192	17002	977	104	43	109.2922301	2.793194072	0.729718986	0.594820394	0.900058279	6.983437443
TE0005705	12180	4759	9744	7820	24693	247219	14940	732	132	65	56.76442719	1.677035836	0.834793373	0.728199941	0.907031061	7.001985831
TE0005706	20785	8091	11487	9419	27460	311174	21781	1357	138	80	122.3937043	2.776764741	0.793781993	0.717627735	0.870587653	7.266980236
TE0005707	11436	4799	6691	5516	16978	231187	12691	929	67	70	69.42933333	1.963296884	0.833281657	0.776849745	0.88356612	7.112523863
TE0005708	28991	8830	13852	10679	34429	406417	28236	1710	141	86	112.493319	2.50084329	0.808549633	0.723491335	0.822659493	6.521158969
TE0005709	35770	13740	20334	16724	50518	290847	23916	1021	67	49	106.4953526	3.265587288	0.654152925	0.485688424	0.886284825	6.742588815
TE0005710	39465	15382	25239	19323	55981	404843	30422	1463	131	55	111.8927541	2.834963776	0.716397871	0.567656782	0.897627561	6.809474358
TE0005711	21617	8165	14325	11375	33701	248177	18560	931	72	46	127.5995755	2.36299922	0.77265321	0.604935741	0.836838784	6.107439596
TE0005712	14264	5273	7748	5898	16909	270326	19664	1343	166	101	112.6237966	2.2939743	0.848907634	0.785960418	0.723894896	6.643300237
TE0005713	14916	4609	6776	5440	16993	307206	17839	1278	168	101	83.22571967	2.039845754	0.859738993	0.814818198	0.892015187	7.175772371
TE0005714	26675	13117	20307	16090	38863	306626	23585	1048	127	66	97.27266918	2.633623909	0.719935875	0.576607811	0.87844946	6.689552062
TE0005715	36938	13504	21177	16864	51546	407897	30147	1294	168	81	103.5688646	2.680416976	0.74735127	0.612231391	0.908620795	6.957341125
TE0005716	21529	7709	14085	12147	38275	226136	18705	1066	122	49	144.5711349	2.827486373	0.732379708	0.547605168	0.839762987	6.217692405
TE0005717	17225	8694	14600	10311	24932	235199	17696	880	107	53	96.86598882	2.436089113	0.750880606	0.640334266	0.889609658	6.923698526
TE0005718	23447	9790	15652	13235	37967	305954	22443	1200	95	59	90.55762007	2.298936102	0.761527489	0.632013038	0.927748149	7.102640787
TE0005719	11953	5187	8027	6445	19578	215138	14208	1325	121	58	85.73784727	2.090641068	0.81521041	0.732627707	0.84353152	6.719316528
TE0005720	11769	4593	9704	8969	30213	250412	15901	1139	120	52	82.66979585	1.84586771	0.82945182	0.704305049	0.944579986	7.47722529
TE0005721	20103	7826	12853	11021	28817	268284	21998	1133	132	53	111.6144305	2.718474874	0.765987693	0.663714889	0.858345678	6.635454296
TE0005722	29090	13873	22927	17580	41844	247863	21025	622	33	25	98.6493329	2.800687507	0.653561783	0.453721692	0.907611565	6.687336133
TE0005723	21639	9463	16668	13118	34960	317085	22689	985	111	59	101.8022234	2.443140525	0.774147165	0.656190721	0.840602631	6.547022217
TE0005724	25452	8591	14900	11274	36868	254443	20851	813	61	42	121.0477346	2.842420371	0.731518399	0.574408854	0.774805684	6.06088704
TE0005725	26616	13205	19437	15963	38139	271998	23442	896	81	43	130.0882472	3.127606884	0.682867832	0.540681244	0.844220024	6.525539024
TE0005726	13344	4647	7874	6667	22473	244698	16617	972	96	57	81.17674833	2.016739421	0.836847927	0.74422968	0.876831687	6.971055544
TE0005727	17910	6825	13200	9411	32152	243531	18386	1021	84	66	66.76761614	1.864344759	0.796301846	0.6443475	0.873356454	6.478051019
TE0005728	19430	7375	12876	11942	30126	306353	20171	1107	91	85	91.36386841	2.133937534	0.803832362	0.696996515	0.864241387	6.705331999
TE0005729	21398	8264	11347	9325	23441	286019	16660	877	138	56	96.04033908	2.642479115	0.770437628	0.705703946	0.805916202	6.72797538
TE0005730	34207	13869	19835	15643	42097	333809	26466	1181	78	50	128.9715139	3.380376838	0.683689623	0.571391958	0.828528008	6.577573215
TE0005731	23736	9120	13758	10770	27229	249998	18953	810	88	43	117.0569365	3.374805397	0.709306809	0.618442227	0.842649517	6.840527003
TE0005732	29793	10728	14636	11732	37526	323934	27006	977	137	53	106.8021097	3.262417066	0.731432541	0.632970595	0.911699284	7.264482263
TE0005733	20532	6451	8801	7690	21833	237941	18539	904	130	66	132.3325662	3.390153874	0.753408915	0.687353073	0.803270954	6.882027915
TE0005734	20391	10885	19465	14285	36200	226587	17679	658	73	28	83.77049704	2.076889127	0.719534228	0.519366159	0.922417776	6.850832319
TE0005735	18593	7091	16289	10476	40142	256966	19177	759	83	35	76.42789339	1.852933934	0.792230698	0.600250724	0.915479695	6.593798079
TE0005736	28529	11139	16204	12777	35029	328934	22460	1192	178	72	121.1168285	2.87651143	0.742931653	0.640548566	0.762741132	6.293684253
TE0005737	15178	6737	11694	8108	22876	244612	17239	1029	145	63	76.15594083	2.181057342	0.787964261	0.704270577	0.869843502	6.747005489
TE0005738	30023	12655	18106	14981	36949	360358	28413	1255	149	83	88.16805469	2.664316547	0.743761171	0.647591878	0.802998134	6.535144287
TE0005739	28904	9778	16942	12767	43443	313249	23781	1072	96	58	129.4330833	2.758776748	0.752879907	0.601968372	0.811881698	6.163510539
TE0005740	22881	7976	14933	13145	39803	246953	19907	824	73	29	109.9591093	2.573873022	0.74586004	0.5595141	0.869099863	6.65512618
TE0005741	14602	6726	13315	9290	19820	164596	13672	514	45	21	111.6752902	2.740017859	0.725289074	0.583034443	0.890897332	6.904779539
TE0005742	23859	9799	13296	11064	26780	275799	19362	1001	89	47	136.9039634	3.135458199	0.738690565	0.652086499	0.744353467	6.37607064
TE0005743	18698	7180	11874	9172	27460	334566	21818	1456	96	84	90.89436745	2.080846962	0.829105213	0.742872835	0.816326032	6.484905433
TE0005744	25777	10908	19571	15106	38731	268950	21761	784	78	27	123.9890242	2.729395161	0.717690433	0.546798767	0.832627727	6.416884542
TE0005745	36958	12988	20772	16799	56734	365028	28176	1451	162	58	116.0949955	2.845830715	0.72541072	0.553758343	0.857801215	6.342863067
TE0005746	30232	9862	15354	12206	37662	388574	29256	1463	183	104	91.9865642	2.513662659	0.790275231	0.688809376	0.914978018	6.932439381
TE0005747	20420	9785	18316	14749	37337	246926	19079	681	97	31	78.84364986	2.365012006	0.713416665	0.552121944	0.929203637	7.008336774
TE0005748	32212	11435	17926	14505	41527	333771	27115	1243	121	63	122.3830095	3.102728418	0.728841138	0.601931841	0.830540982	6.589102334
TE0005749	18508	6025	10622	8215	31219	242127	18813	876	72	66	76.33076474	2.240504763	0.78645454	0.660763927	0.929567022	7.267772045
TE0005750	32860	12763	21311	16566	47873	318417	26894	1077	101	29	123.0863936	3.02914833	0.697846307	0.545033411	0.910755294	6.849746288
TE0005751	28991	12846	21962	17241	41902	278959	24164	712	49	28	124.0623758	3.030486959	0.689666692	0.515859196	0.911323578	6.810259699
TE0005752	20429	9287	16417	13249	38959	197933	16250	583	36	10	85.99750364	2.39844671	0.691681075	0.467976325	0.948134809	6.848007022
TE0005753	26949	10704	17918	13643	34862	316705	23726	1273	139	58	128.2636852	2.624060823	0.753799503	0.630579213	0.758047476	5.998372858
TE0005754	26344	9756	16682	13601	40006	291232	23350	1116	135	67	153.589716	3.065725648	0.741981256	0.590436067	0.834063332	6.31151392
TE0005755	20854	8728	23680	18687	62931	350237	26808	1219	112	56	87.59375157	1.724173554	0.811856814	0.571538052	0.914311534	6.46627557
TE0005756	22776	8494	15087	12173	36692	233434	18289	871	78	48	115.9428465	2.5392773	0.729974984	0.547157501	0.851147439	6.479270947
TE0005757	33581	12947	20575	15816	44512	314521	26420	1048	102	53	129.3241204	3.317654939	0.682146803	0.549765827	0.874230565	6.628979323
TE0005758	23572	11301	20809	16365	38195	338903	22995	1228	100	59	90.64361441	2.091697646	0.769899652	0.631041286	0.881294297	6.593269033
TE0005759	13887	6051	9819	8252	20752	282725	16663	1130	88	66	94.25165356	2.026956471	0.835818508	0.761277765	0.850020214	6.922128881
TE0005760	22749	9288	13951	10916	33917	235646	18519	870	74	41	85.09774142	2.444230481	0.734367805	0.579533666	0.791872473	6.174774046
TE0005761	27793	11794	17839	15425	42248	306783	23282	1205	126	56	127.8338497	2.837654897	0.721604962	0.582321354	0.862219694	6.613764815
TE0005762	15892	6128	9458	7679	22714	231997	15668	995	111	61	71.46749232	2.092418766	0.8023108	0.702427202	0.801496253	6.426660636
TE0005763	19041	8099	15502	11326	28777	213919	16998	625	90	28	107.0350984	2.593838286	0.724587859	0.579974341	0.918911272	6.913170691
TE0005764	22402	10168	14280	11593	25154	290042	20284	1324	128	72	92.36734617	2.749714157	0.740666285	0.673160349	0.764175227	6.385828585
TE0005765	22949	8497	14602	11157	34909	297603	20924	797	80	60	89.19796712	2.298857422	0.775662759	0.651575823	0.861157754	6.627048231
TE0005766	28323	10538	17893	14947	46551	374512	25583	1303	135	65	87.31581432	2.24664986	0.776310396	0.639764228	0.919984341	6.884115251
TE0005767	25831	8900	14450	11253	34419	301924	23509	876	85	36	106.2475828	2.855780242	0.753115358	0.641487117	0.862670469	6.661034101
TE0005768	19758	6683	10066	8412	27077	327828	21658	1180	144	82	102.0985405	2.22243745	0.821531346	0.746698733	0.79636434	6.623224952
TE0005769	23095	8372	14188	11429	37773	279070	20385	1061	93	63	97.8031878	2.584078211	0.755447342	0.616960467	0.889956362	6.824101715
TE0005770	33327	14013	20610	17195	49590	384429	28272	1167	124	80	97.36467923	2.592371447	0.737402048	0.602025	0.876828501	6.758597421
TE0005771	20201	7994	12949	10695	25934	226541	16657	903	72	42	115.4107167	2.804735355	0.735724083	0.619124388	0.715144331	6.144965645
TE0005772	14227	5728	9230	7021	14343	186722	14934	433	54	33	94.65158205	2.804822805	0.776441225	0.696477347	0.837733271	6.962320352
TE0005773	28003	9628	16283	12915	38634	357374	28762	1474	127	91	144.7058334	2.82089797	0.781715489	0.665257565	0.833176726	6.752988805
TE0005774	23171	11284	15993	12479	28612	292331	21053	1176	148	58	112.1118033	2.651843668	0.742567024	0.648577452	0.789723837	6.3561961
TE0005775	16639	6550	12435	9840	31770	226205	17739	839	113	48	74.98375725	2.100605734	0.783274625	0.625157348	0.872772576	6.471903121
TE0005776	34757	16667	24850	20227	49040	295860	24627	896	70	36	109.6980276	2.96481981	0.640221464	0.462282114	0.878303916	6.440684815
TE0005777	19316	7386	13509	10477	37094	200463	17583	567	58	29	81.72234488	2.309236948	0.739033728	0.531552813	0.893667867	6.560293987
TE0005778	17819	6821	10743	9237	26253	232582	17666	815	117	82	76.35940161	2.221652474	0.781568946	0.664203219	0.839920754	6.642458257
TE0005779	22782	9002	15918	12154	31438	239172	18953	928	95	52	116.8208574	2.879937858	0.722051394	0.575651973	0.789660342	6.141312368
TE0005780	24870	8922	12930	10844	31477	274868	22531	921	95	70	94.45205416	2.9129489	0.740384516	0.641129085	0.844441924	6.807966136
TE0005781	21707	7324	11797	10319	35358	258081	21374	1080	71	59	117.2973148	3.009909386	0.753761579	0.62658511	0.896344424	7.22526875
TE0005782	24666	9010	13508	10092	29652	294124	20751	1349	112	50	136.742025	2.833030799	0.761813665	0.663102392	0.632108026	6.010031966
TE0005783	13457	6008	9803	7823	23021	205456	13391	830	107	50	80.09755736	1.952373903	0.791563561	0.673936096	0.761873694	6.206018555
TE0005784	11005	4190	6666	5416	19321	223699	14841	880	99	79	80.24641354	2.061905504	0.83694973	0.762053261	0.86961455	7.174316988
TE0005785	23610	8553	14516	10993	39947	263109	20221	836	108	36	97.43501722	2.575020502	0.747879897	0.589358345	0.895180872	7.038216589
TE0005786	14189	4964	8066	6373	20389	228324	15421	1019	115	65	88.76961064	2.038053181	0.829451634	0.735357919	0.744203108	6.464091699
TE0005787	24295	10805	17481	14569	35547	275367	22133	831	110	44	101.8470756	2.62537762	0.731037436	0.589575528	0.792581955	6.162872127
TE0005788	23623	10918	16095	12754	29262	218094	17315	676	76	35	109.891054	3.19062373	0.657314311	0.535099337	0.88252229	6.646780463
TE0005789	23251	7988	13257	10360	34720	285880	23999	1239	104	61	118.0334872	2.798594141	0.769454726	0.64789578	0.871971719	6.859414549
TE0005790	32049	10668	16653	12776	41308	374002	32225	1180	118	67	125.4954317	3.31884284	0.745979224	0.654352799	0.874180008	7.02235829
TE0005791	20765	9057	11700	10119	24698	288460	20975	1060	89	51	108.7755492	2.825549544	0.769444748	0.698005678	0.786770472	6.678603734
TE0005792	26300	9703	18213	14563	43710	273437	21959	941	84	39	139.7739225	2.592322044	0.742295883	0.547263161	0.75875656	5.929602778
TE0005793	27420	11815	21573	15328	40219	282049	22008	1160	108	45	129.5329534	3.413797229	0.671926418	0.536772823	0.901515281	6.80659941
TE0005794	27588	13745	23610	16943	46895	285501	22795	933	71	39	69.87387015	2.277821185	0.691195253	0.500560218	0.938172943	6.961353445
TE0005795	32050	12970	25064	18974	57334	364764	27482	1532	126	80	83.9515268	2.056317534	0.744411596	0.554624738	0.927447629	6.723284756
TE0005796	33972	13508	21092	17302	45338	340859	26772	1231	125	49	141.4417851	3.41137303	0.694037487	0.561154659	0.836787692	6.656534645
TE0005797	24079	8695	17261	12346	44649	299453	24408	1178	122	54	87.32002613	2.256579807	0.764624298	0.602094417	0.885462095	6.452923027
TE0005798	20322	8652	17394	14167	37590	283907	21262	1030	81	62	112.1287755	2.291746125	0.775392994	0.614090697	0.874360391	6.417911909
TE0005799	33150	13423	20750	16099	41709	295763	24248	1011	97	46	147.0081428	3.34562135	0.681953628	0.533903958	0.683100286	5.907017825
TE0005800	31876	11389	17437	13928	43498	298077	24983	981	86	35	117.2546511	3.519966062	0.6907193	0.554377788	0.906364028	7.040812629
TE0005801	14285	5519	9294	7722	24510	218541	15369	838	91	61	59.31355949	1.81522869	0.800603603	0.684962149	0.87867727	6.667448206
TE0005802	17791	7532	13398	10751	36413	243705	18565	859	86	35	67.81354888	1.861342212	0.778854241	0.609784636	0.912369764	6.690402555
TE0005803	13263	5426	9488	8085	20989	221177	14047	673	92	45	54.25482302	1.888592156	0.797724146	0.705316472	0.918438634	7.043152861
TE0005804	19645	6470	12200	9679	33176	220163	18723	1058	90	50	83.18902359	2.324655777	0.760455	0.596922788	0.894074942	6.653449601
TE0005805	29471	10145	19311	14760	48232	370992	30128	1102	118	68	116.9918919	2.713792082	0.774398754	0.624966903	0.87146914	6.535869111
TE0005806	33001	13734	21158	16229	40382	221046	19532	429	32	17	55.74149903	2.505019342	0.628651063	0.394350041	0.904119664	6.310609805
TE0005807	20800	7959	11326	9376	26306	293820	21144	1183	94	64	134.2128673	3.125001847	0.779458065	0.705515687	0.886171591	7.402155468
TE0005808	32295	12304	20179	16414	47909	350866	26949	1078	109	78	100.4543932	2.693510844	0.729455617	0.587611402	0.901521636	6.814897631
TE0005809	30156	11447	16590	12919	35572	317293	23164	1271	118	55	132.1725997	3.001353655	0.730455617	0.61883613	0.689457331	6.059874147
TE0005810	17273	7167	14123	10497	31046	226359	16955	835	93	54	78.7184858	2.024327919	0.761744117	0.612457697	0.895400717	6.539407693
TE0005811	32047	11738	16507	14089	39097	333502	27397	1224	125	65	118.276679	3.066181706	0.732545343	0.619272352	0.818475905	6.564509205
TE0005812	19658	9044	16883	12175	30907	225333	15860	822	55	39	83.11882895	2.050928079	0.726089352	0.565907023	0.864248256	6.275638759
TE0005813	17273	6541	9086	7533	21081	243610	17980	1059	134	62	93.73100895	2.520597699	0.789044391	0.716448646	0.856664277	7.025105855
TE0005814	26475	10975	17020	14852	38384	276821	22177	990	73	44	107.3384935	2.776971263	0.718187949	0.567008972	0.859543434	6.518129159
TE0005815	26361	10966	16746	13827	38507	285921	21981	1239	143	55	142.4188195	3.0023981	0.715804966	0.580353988	0.852828206	6.471508234
TE0005816	26252	9880	14006	11210	36935	326282	24377	1260	124	64	115.2118786	2.914354869	0.755956908	0.659040692	0.871547402	6.845335273
TE0005817	16472	6337	11907	9445	28457	231568	17094	702	72	44	98.06387893	2.325429288	0.786660723	0.6494882	0.906535378	7.036617788
TE0005818	21405	9451	16364	12765	33110	245364	21043	810	50	33	106.7219114	2.880784477	0.723248087	0.582837857	0.843634542	6.748660449
TE0005819	24417	8031	11718	10196	32959	305748	22715	1097	129	62	100.1572503	2.710521767	0.772722189	0.670819306	0.799814592	6.602406369
TE0005820	18353	6670	11357	9126	29011	226648	17327	862	86	21	131.6205799	3.036151384	0.755739502	0.636397259	0.872807833	6.848758656
TE0005821	29848	11536	14990	11911	30198	319858	20716	1318	180	72	153.6277295	3.529168224	0.717350421	0.643313735	0.666843939	6.162173747
