SID	zhi_cnnPC1	zhi_cnnPC2	zhi_cnnPC3	zhi_cnnPC4	zhi_cnnPC5	zhi_cnnPC6	zhi_cnnPC7	zhi_cnnPC8	zhi_cnnPC9	zhi_cnnPC10
TE0002401	1.7289094	-7.577939	-19.135138	10.797815	-8.034981	-4.234149	-20.268793	18.162497	3.8747673	3.6690946
TE0002402	64.69705	69.98671	-20.696651	-2.1056669	11.7849865	12.892176	-20.680954	8.882422	-8.871546	-7.4114137
TE0002403	31.101736	-18.97932	3.9218166	20.521864	-13.336877	-7.400365	2.4876838	-17.68688	5.3154693	-2.8844132
TE0002404	72.36181	44.483162	3.8245482	21.343857	1.0814085	9.755205	5.590492	7.6890106	-12.541274	-17.502699
TE0002405	57.216095	16.87218	45.692963	-17.832476	-3.0964012	10.865218	-15.334881	32.138634	15.205374	-35.896507
TE0002406	-13.321402	-51.513844	-9.710229	-4.6125617	4.3980727	-32.466415	-5.7227297	12.894547	-15.509092	6.313322
TE0002407	33.052658	0.59329766	13.816901	-25.117527	-14.2306185	-7.8008795	3.2526708	11.191445	6.2723837	-39.581623
TE0002408	15.288642	-42.88394	49.084545	-14.108455	-6.430893	-33.960804	-21.41642	2.0784006	5.109598	-17.150356
TE0002409	56.80424	-42.98346	-30.42782	-41.533333	-4.915417	0.36646563	-16.42416	-4.013974	22.242352	5.233413
TE0002410	-6.900676	40.501347	-55.096592	3.4546437	7.3841805	14.593323	-1.0214168	-20.268686	-1.9730798	20.182695
TE0002411	16.191	24.929546	29.876724	-32.25739	-12.623279	1.6742787	-2.2221978	2.9408462	7.4316835	-10.387694
TE0002412	-36.065197	2.336567	19.51321	8.097339	-5.4780817	4.2950306	-17.75909	-32.38363	25.581564	-17.647158
TE0002413	31.255257	16.98699	-29.25669	-13.031264	25.180742	19.57869	-5.7410507	-15.090532	4.0568695	-26.827938
TE0002414	-18.536068	20.16386	16.40163	3.0640957	6.7121	-0.05541391	-5.610038	10.195135	-3.5634952	-7.2812696
TE0002415	44.616703	12.782236	-1.4261776	-22.487125	26.641783	-17.154556	-23.881506	3.9757373	17.04483	-18.107786
TE0002416	4.9084563	-23.722874	3.4214706	15.236685	4.805196	22.429209	-30.196016	1.5997639	7.63325	2.2392774
TE0002417	-5.573779	19.288067	-36.73756	38.40308	-12.005941	1.9959875	6.685838	-19.086845	11.564224	-1.4270505
TE0002418	-21.24323	-59.04665	-31.17969	-19.963367	9.614711	3.1080809	-1.4828608	0.20191336	-13.887347	-8.695901
TE0002419	49.65741	-24.990576	-15.530457	-9.783456	8.348186	-31.068909	3.845091	15.955361	-6.270526	-16.269072
TE0002420	-9.45165	14.977206	-38.925797	27.85316	5.9772263	-1.3377303	-6.682505	22.30311	-8.300942	-14.619811
TE0002421	-1.6475257	33.75341	-1.8582163	7.7777953	-1.8797321	-7.0811715	-4.051031	29.984554	25.50616	-6.717621
TE0002422	-32.371655	10.15233	-5.482538	5.9666543	24.139387	16.542591	-19.097427	-10.150377	-17.607458	0.5659821
TE0002423	36.781902	-30.996407	19.680218	-35.45745	-3.3197913	-2.0879428	4.1655197	37.31156	-0.9532428	0.22288424
TE0002424	28.522495	-42.399338	30.281466	-11.0650015	-17.720179	-27.468292	-7.98894	-24.676632	-4.0273414	15.317545
TE0002425	-1.6268344	-1.9268414	-36.184414	58.949757	-13.334704	30.612526	-20.388073	4.2637486	6.153187	-9.738658
TE0002426	28.418951	-25.631525	23.766434	-11.876905	8.026197	23.20704	-9.3412485	16.48747	-18.542448	-1.269018
TE0002427	28.438063	-27.211525	-51.91193	-20.983353	30.84629	13.513588	-3.1245594	-4.410626	-0.6877556	-16.171268
TE0002428	-52.462284	-10.749594	-4.5812607	18.788368	9.959892	13.8742485	-39.47062	23.20528	10.46018	17.524183
TE0002429	-22.40424	18.570124	15.672436	48.386955	15.933845	5.029063	-5.887615	-6.461397	9.06676	-15.024687
TE0002430	31.359722	-15.376926	-1.2628326	5.0416245	-19.955349	-12.699256	2.9563262	-10.787209	-17.519144	-4.2263083
TE0002431	22.200874	13.579484	-78.230576	11.789763	-7.214193	7.9818225	-0.348728	15.253802	-16.179686	9.911966
TE0002432	12.143628	-6.9901605	-32.053707	-8.555309	-7.5812707	5.9468923	-1.0604097	1.6396012	-9.12131	-2.6419182
TE0002433	-47.79328	-44.770687	4.0392737	33.00931	-6.076689	-3.8065596	-1.680691	4.5657406	-0.63123035	-19.701906
TE0002434	-27.284784	29.453976	49.07091	-25.409946	2.329794	13.019655	-11.814867	20.27787	18.816706	5.8580313
TE0002435	20.810307	-29.685825	-4.851052	-12.508948	11.429671	16.94843	6.7321362	-2.6644092	0.8428805	2.4305115
TE0002436	23.924534	20.30916	-29.131315	-38.408012	-47.1736	16.93422	22.786922	-16.624535	3.475564	18.862791
TE0002437	33.331688	-13.360895	10.934364	3.150647	6.0024433	-39.643394	-17.147293	-18.296041	-11.846046	-23.261717
TE0002438	-20.576849	24.896526	26.896719	20.495514	15.247575	19.50872	-1.9128053	-3.0831456	-11.63091	10.146851
TE0002439	-51.434715	10.075558	-38.66377	-5.5995336	-19.122944	-18.642487	-1.7961167	7.291993	-14.046763	0.06003145
TE0002440	-61.24244	23.099874	-9.359482	-8.670395	5.301115	2.8999078	4.8382735	12.401033	10.06306	9.71544
TE0002441	-70.939545	-55.48	6.899533	2.1195228	-27.42345	26.136929	-0.21755631	-23.801397	16.000813	4.714574
TE0002442	49.236427	26.290976	-18.945127	-38.135193	36.749252	-8.012166	16.22617	18.856583	-6.7881303	15.971554
TE0002443	57.729244	21.900972	39.087566	-3.476445	36.51964	37.06174	-14.961189	-0.7388845	-3.2707455	4.307274
TE0002444	35.098736	-27.184256	-12.121268	-5.5805593	9.854123	-27.694	9.042907	-6.9893556	18.895033	11.330647
TE0002445	-5.014377	19.741991	-1.7939228	0.25973198	-25.992073	-12.834811	-11.890117	2.1800473	4.726289	-1.1605344
TE0002446	-28.426064	64.85155	2.5875592	-12.103757	33.723446	-9.866084	-15.671679	16.855785	-5.909375	-3.4929492
TE0002447	-28.197845	22.208698	30.195736	-22.789434	-15.641389	0.8286664	-11.053214	23.391191	10.415225	33.15031
TE0002448	-26.753674	-34.788788	5.032054	17.169825	-6.456434	11.654292	11.333809	-8.705671	-0.7882152	-10.550708
TE0002449	2.4801886	-49.674534	3.7402115	-25.672504	-12.356805	-32.10633	-4.395339	10.714117	-11.913039	11.972104
TE0002450	15.010984	-0.4009616	-18.674948	-36.81538	14.895096	29.42773	-26.046633	6.070266	-18.777243	2.2359936
TE0002451	86.97282	21.05569	14.096513	-15.981894	-13.778771	0.8314232	13.050291	-6.517546	-3.2278223	-30.618074
TE0002452	41.788765	-29.899374	-19.846422	24.409622	11.096503	-3.8944218	-11.623578	2.9307969	-7.338172	-2.603221
TE0002453	-7.8597503	37.41317	-29.836731	12.196157	14.584249	-4.1970434	-1.0116905	-40.60759	-7.4930086	15.348685
TE0002454	-9.046142	-33.631413	31.795141	-1.1561286	6.7595983	-4.8541694	18.60471	-15.557777	7.5796857	-8.660467
TE0002455	38.35066	23.08623	-61.014713	28.600214	-4.2991877	26.615906	3.0676422	-10.041734	-5.9728074	-10.121713
TE0002456	57.197945	5.421997	34.315453	-0.9973231	16.858162	17.348026	-4.3273277	-23.628141	-22.283905	13.313729
TE0002457	20.170433	14.309263	-7.856402	12.496254	28.281418	22.453403	-3.8143575	-20.964676	-11.017633	17.643528
TE0002458	24.383062	-27.19842	-0.73826563	30.114897	-3.5648043	3.3997672	-17.77541	-17.377575	1.4749975	14.703857
TE0002459	27.600737	-28.547256	-5.1664066	17.420567	0.61436063	-29.70779	-2.2107155	-3.4837167	-26.252085	-0.5389136
TE0002460	-32.70614	3.9804287	-21.320028	51.275513	15.803486	3.1844451	-9.688866	5.7524123	1.8147366	-11.621618
TE0002461	-13.484831	-6.6285434	7.2257805	20.349129	28.697638	11.716531	-6.060659	7.9880714	10.762194	1.533242
TE0002462	-38.851894	-0.43172187	-33.480045	15.955334	13.260231	-1.6184709	1.8042891	-10.626804	8.386312	17.284025
TE0002463	11.1694355	7.2568	-15.556722	6.1269317	6.772688	5.6935678	-20.223734	-7.959326	-10.998965	-6.342277
TE0002464	28.568758	-20.364166	16.536428	15.161227	-15.421553	-9.163603	-13.643187	-9.056865	-22.138151	3.9449804
TE0002465	0.36784786	-26.786602	39.96249	-1.7664654	0.893934	-11.461747	-18.30873	-1.1731752	4.12403	-30.226746
TE0002466	-11.1086855	47.66491	51.177307	-34.87051	-33.15879	11.096654	16.920197	34.237442	0.7351038	-5.083433
TE0002467	17.89881	-26.459593	-16.394741	-25.453318	-7.734824	-26.44231	0.43086904	-7.1765013	-20.414408	4.479423
TE0002468	47.908775	8.8688135	2.212631	-0.9890935	-7.116843	9.55512	-7.1053767	0.84811485	-9.249321	-5.736397
TE0002469	-6.180593	-48.74435	-21.293459	5.7673388	0.58594835	8.362482	-16.444078	16.551609	-7.807379	-15.303273
TE0002470	-27.155777	0.3963932	-21.369263	32.76327	-4.199372	9.633426	-11.972201	10.784994	-0.5784249	2.2324848
TE0002471	24.09981	-56.859005	-18.64008	-30.239952	11.355071	-14.407738	3.998448	-4.902485	15.889748	8.088423
TE0002472	62.94976	-5.667576	22.330225	27.983576	9.596214	6.170032	-20.753105	1.1844646	-3.9892232	-10.239162
TE0002473	21.74085	8.939281	24.863024	17.76105	-2.653705	-0.2870876	3.093357	-17.148754	-30.025589	21.199095
TE0002474	-2.5726395	-36.458275	-26.886568	28.50362	-4.38248	8.194343	-10.998899	-0.94427	-5.6074886	-11.082917
TE0002475	-0.3547811	-1.3078887	33.341373	-16.03276	-35.856247	5.8289614	-18.79913	0.04232905	-0.417392	-7.652855
TE0002476	77.71155	11.834206	17.511278	-13.138935	21.81578	-2.4060292	50.57238	0.57576275	0.15458544	14.568425
TE0002477	22.8669	39.2826	-39.411957	36.216553	-11.462533	23.76001	-1.0248903	-13.535448	-4.906556	9.466152
TE0002478	-2.54986	29.2465	-12.5641985	-7.095153	2.9004934	18.223528	-11.962538	6.8449554	-20.774466	-11.737878
TE0002479	23.845757	-42.25773	-18.55807	-7.982405	15.60494	-12.720666	-6.307259	-1.2249506	16.081612	-0.54301786
TE0002480	-5.8560877	-9.525415	33.58295	-11.03441	14.090326	-15.201477	-13.778131	-28.448826	-14.692882	-2.4061632
TE0002481	21.163958	-19.031208	-18.002035	34.474888	17.08319	16.874323	12.636566	10.118375	15.635001	11.6040945
TE0002482	-52.100674	-21.786137	29.924788	-38.339924	-40.96725	31.886593	-4.033466	-14.607171	10.333948	13.75932
TE0002483	10.736879	20.62888	-2.9488573	8.251826	5.572311	2.076327	-8.073833	3.1354632	-12.267301	-18.72435
TE0002484	24.636002	-3.9384632	38.280815	-9.692638	10.296853	6.12929	-9.641186	-20.87232	16.274551	4.349475
TE0002485	-9.831164	21.71386	-43.135822	18.11799	19.048317	28.25861	6.134383	-13.026663	-1.2929887	8.363873
TE0002486	-24.044233	-16.258078	-2.9479916	-4.354447	10.887822	39.55265	-15.105036	9.638335	-4.025871	-2.3033
TE0002487	2.4313753	13.087299	16.941465	-11.859076	33.783245	-5.673744	-4.1221085	-8.56623	-8.50028	21.690187
TE0002488	27.9691	-23.96855	-27.127977	23.041351	3.3536937	-9.40746	4.326534	3.1710386	6.690757	21.497696
TE0002489	6.773065	-1.6672139	14.692671	35.806843	23.215246	28.343279	-10.95838	-11.216918	-0.7140354	6.9495864
TE0002490	16.086443	-42.163723	7.115217	-11.308104	12.4118805	7.020818	-13.057441	19.247585	-12.702249	-6.4342694
TE0002491	26.624626	-21.017073	-34.556465	-29.615284	-0.14628643	-34.26869	-4.536682	6.3203855	6.39546	-10.374111
TE0002492	21.351852	-25.775705	-16.50522	25.75571	19.812305	-8.1370325	-4.080445	7.212994	-7.982651	-1.1427337
TE0002493	3.3105159	2.6568303	-16.039503	52.110485	-7.018137	-18.093996	-7.0856957	-13.861389	-22.112293	-19.659227
TE0002494	51.875076	12.94748	-26.301365	10.149487	9.110778	31.624535	-2.781277	10.974908	21.92672	-1.0254952
TE0002495	-35.298653	-54.091488	0.6861443	3.0715735	-8.09156	14.601178	22.334278	-12.872442	-2.1612	-6.437749
TE0002496	42.300285	-11.640195	33.79303	-24.58609	-17.918652	19.758043	0.31667304	22.704788	-34.513165	0.554149
TE0002497	-11.316757	-35.401363	-10.016783	15.529239	-17.568811	-17.743738	9.071147	-13.527895	-4.8438363	1.6095848
TE0002498	42.44593	-25.324541	30.574764	16.718185	16.888996	9.6142	-3.284868	1.0982915	-6.7815576	-8.237564
TE0002499	-25.21091	-44.087543	-16.715206	-6.8828726	-14.404523	-6.6358166	-3.0674906	-3.4607425	-7.027549	-5.2517376
TE0002500	10.284446	-66.84087	6.4806747	-38.272243	-2.0936227	4.1932955	-8.420975	7.104259	-13.558009	27.872423
TE0002501	-27.444345	20.356022	29.095854	-2.2485642	-3.9759986	-12.890231	-19.602604	-16.559082	14.131141	-0.0978675
TE0002502	-79.78914	-49.817863	15.91591	-0.31064072	12.058649	21.211119	-18.334702	-2.264534	17.082998	4.712767
TE0002503	-9.106569	29.837456	-3.4121203	-28.692505	-24.051939	22.5204	-3.6457424	-21.647778	17.385134	-6.4378257
TE0002504	31.594013	-0.79560417	4.3028054	15.929549	12.116238	13.615861	-11.466137	7.8544517	-20.903187	0.7306508
TE0002505	6.32821	-6.4681277	21.988388	42.868816	-7.952259	-1.589268	-19.827566	-17.080032	6.6740427	2.8829386
TE0002506	4.7192426	19.441929	9.726148	18.93112	-9.932047	-18.663504	2.440221	24.16756	1.3763517	2.5016155
TE0002507	58.38079	-9.243115	30.581184	-5.1537614	27.867292	3.0614812	2.4459221	-4.083866	-10.169572	19.637283
TE0002508	-5.080222	2.1195374	-5.4014225	21.699034	13.050229	5.99394	-11.848042	-8.206634	27.571392	10.680079
TE0002509	-28.070978	-22.635353	15.218654	-20.55213	-59.258926	-3.5333147	-0.480239	6.555212	7.5799594	18.313711
TE0002510	-40.08391	23.378286	-24.304026	-12.50985	35.887802	11.5244255	-0.4947528	14.219562	-3.7364542	4.4729815
TE0002511	4.7144017	-53.893677	2.5324275	-10.334588	9.460154	-9.161902	-3.436179	-7.133499	-5.865102	1.143542
TE0002512	35.779976	-52.258553	-10.891705	-6.914652	15.537673	10.230961	11.881034	-19.960075	18.832912	7.566159
TE0002513	31.185694	-9.616561	-34.586052	42.0441	-33.170593	-27.457827	-4.7201767	-15.219111	-15.915675	3.004421
TE0002514	-51.81588	-49.741974	9.197465	26.59709	-16.734032	-2.0218556	9.62423	-6.972861	-7.013481	-12.255963
TE0002515	3.6122024	-47.433914	-2.055032	8.670341	-8.529306	-17.408695	-8.278087	-24.10869	-2.9862797	-5.10565
TE0002516	58.77582	11.802908	10.146558	46.833622	-18.432865	-9.3237295	15.890586	-0.030697692	9.940017	-14.05401
TE0002517	59.204998	50.170708	-24.929136	-22.068163	-4.807917	26.285149	26.8398	39.247833	2.8109996	-5.544183
TE0002518	-0.39713746	-17.455936	12.273452	23.513485	1.3082131	25.052607	-17.241737	-3.1391852	-10.467138	15.387395
TE0002519	19.202963	10.542158	9.142656	27.929354	-18.793152	11.305708	-12.669841	-12.232766	32.821777	17.625523
TE0002520	38.785576	-7.7182717	-47.45994	2.8141942	-8.6886015	-25.716309	2.21683	-3.450377	-15.237864	10.408542
TE0002521	-8.311795	-19.908646	28.359653	70.753914	-9.207541	8.773089	1.6755117	-20.76822	-12.5524	5.0189347
TE0002522	34.52722	-12.69692	19.775982	-35.274536	2.330096	-2.3268774	-0.86696005	19.31033	-3.708534	3.8957186
TE0002523	49.99596	-0.62033814	-27.180988	-24.906412	38.62117	5.8508506	-19.818087	-10.680188	-6.5309677	6.9343424
TE0002524	44.28707	-3.900606	-14.539126	-4.098086	0.5711323	-7.548241	-7.351603	3.966285	-1.748873	-15.469936
TE0002525	46.07121	-26.267159	-30.253977	9.767341	14.585995	13.142836	-7.7300353	24.362816	-0.47930172	-6.4705653
TE0002526	6.798662	14.596501	35.897045	6.413133	-2.4442225	14.192862	-20.839384	11.900124	-5.3957314	-3.564974
TE0002527	-5.6948576	-13.741569	-5.5556827	11.290417	13.738201	27.19372	-18.791859	13.035857	-23.682632	-11.32548
TE0002528	34.38869	34.72529	2.5078275	-25.307535	15.696309	-11.671158	-14.813718	-34.030846	2.8521016	2.7466867
TE0002529	-28.935387	26.08965	-41.365353	-22.765076	6.4404616	-4.581946	8.311857	-6.366081	-26.04535	14.486984
TE0002530	50.995445	57.518604	10.008777	-17.437647	-35.85367	-8.509914	-16.781494	7.265847	-7.7086215	-22.960659
TE0002531	44.851097	67.6537	25.451729	-1.354041	-2.0025082	-10.95014	-19.687801	-42.473488	-13.1044235	-4.7269425
TE0002532	-4.5254917	-0.74534506	8.367445	33.921143	-7.6921782	-15.671667	1.9349067	14.5692425	-6.6531196	0.56348467
TE0002533	-9.396105	-48.350426	34.51011	-24.11556	20.4454	18.71835	23.83304	-22.65545	3.393743	-25.14407
TE0002534	38.378895	-26.673548	10.543791	-28.198006	-20.735691	-21.111723	15.618377	1.1622319	-14.055825	15.932892
TE0002535	16.166388	28.659534	-37.715427	0.76768017	34.120033	-4.9866533	-12.536369	13.785965	26.198233	16.509304
TE0002536	1.6635578	-37.805542	17.445864	-25.871183	4.3311143	-7.1575594	-2.8361642	-18.965805	-27.260267	-2.5868623
TE0002537	19.166613	-6.478181	-36.738148	0.99572986	10.08595	15.486506	-10.353031	-0.34284657	-9.215603	-9.610007
TE0002538	58.370106	12.5328245	-6.2538633	16.226362	20.467487	13.069388	-30.717432	1.3481128	18.741016	-31.926805
TE0002539	11.138672	-39.413162	30.424927	-10.19813	-5.398054	-20.554693	-11.0252905	-4.9967866	-2.368243	-15.456314
TE0002540	-53.083668	-28.394405	21.239145	-5.2350974	-12.605308	-7.601357	-6.3658547	-15.018665	4.4428635	-5.541373
TE0002541	20.97356	-44.60465	-16.415365	-3.8254578	16.551373	-12.073866	-3.0722423	-10.403261	-2.3975587	8.278362
TE0002542	64.10286	33.329155	62.812187	9.667916	30.762577	-4.7032456	-0.6155317	-51.027096	-7.170781	-4.147732
TE0002543	-29.950394	-45.27919	7.691787	20.338305	-9.74612	-4.6053476	-2.7652028	19.347235	3.6664662	-13.302731
TE0002544	12.462153	40.01882	50.59048	-23.27023	-27.54413	1.1682224	-28.155329	-18.10708	-4.988815	13.588815
TE0002545	-13.592843	-15.635999	33.469917	12.518175	11.551216	24.605122	-15.209142	-4.9782195	-8.010299	18.43964
TE0002546	-25.734112	-35.549053	-6.9521666	7.783677	1.0608917	-29.095512	-9.494737	3.9467568	3.2140722	-16.385622
TE0002547	29.46731	-10.86953	0.0014846	45.011696	10.276497	30.014044	-8.510019	-19.86742	40.22237	6.1019588
TE0002548	4.8860884	-41.77187	9.42312	45.45245	-8.677704	-9.220543	-8.027601	-8.499554	-4.3971667	-5.0202975
TE0002549	22.626667	-60.065037	3.6520662	0.84217274	0.5337403	-4.492479	-13.45382	-3.4500356	-4.2598314	19.181004
TE0002550	51.662468	-13.769868	25.389416	12.482458	3.7635078	-4.803069	25.368073	-15.217497	-16.683086	17.67372
TE0002551	-2.69695	37.86384	0.45680177	13.086023	-6.292774	-8.692004	-7.0998845	-15.903175	-16.671938	-2.7495804
TE0002552	10.451857	-35.45081	19.041273	-3.0130954	-10.271176	-17.680885	-10.145763	-9.933521	-11.13121	-18.496536
TE0002553	-5.4853673	25.086508	-35.845825	-4.0785885	18.83681	-0.52904767	-1.504815	-14.480704	-5.250793	-21.695621
TE0002554	-4.950437	-4.1191134	72.88189	-17.154448	-23.936861	-11.010148	-7.7939057	-16.154335	-27.633757	-27.737444
TE0002555	-28.747267	-34.12456	1.5408633	-18.709806	-6.7833934	-18.553648	-5.6263447	-4.995271	-19.01913	-16.645401
TE0002556	-9.208454	6.1487722	-4.077628	35.680294	9.548227	38.984936	-7.6635637	8.226081	5.166655	-16.746626
TE0002557	15.675479	20.567202	17.421444	52.109386	-5.8883634	12.809248	-4.1677938	3.429193	11.198498	5.571711
TE0002558	-24.58856	-16.114637	-15.269239	10.637238	21.297237	-32.317562	-22.814701	22.75982	-3.4761815	-25.012669
TE0002559	-15.849695	-57.315266	-16.431961	14.202861	-16.160156	-8.313976	2.6773973	-24.059042	0.36952093	4.0187597
TE0002560	-38.59798	30.48903	-2.8473501	-28.916492	-20.291595	-1.7476916	6.7503366	-0.7645101	31.545687	-5.058143
TE0002561	9.714521	-2.415797	-7.452544	53.152664	4.321591	-12.593876	-4.5129275	1.0749787	-5.2645707	-9.352792
TE0002562	-5.927563	23.600077	60.55921	-16.265646	-7.317976	-2.7802327	-33.401638	-9.314095	14.796161	18.058157
TE0002563	45.539043	46.91802	19.415712	-5.8113794	23.047518	4.811589	-8.144422	-10.526516	5.239289	-3.2661788
TE0002564	7.509038	-0.5570599	25.715172	-22.977207	-12.304901	-8.614155	-27.532707	2.9832208	0.055092737	-35.75695
TE0002565	-34.147575	-16.869827	-6.6424108	-5.0412807	2.124641	-30.549957	20.468075	-15.436498	-10.462478	3.8913615
TE0002566	14.028844	0.019674843	45.957726	27.91265	-22.035837	-7.7201586	-4.7329926	-25.354002	35.289192	13.006631
TE0002567	-21.210419	18.180187	11.684127	-10.86459	16.730255	-0.5403832	-4.1294327	-17.50076	1.1186383	21.647844
TE0002568	18.285734	49.252182	2.5708752	12.442413	4.364305	-0.74700785	13.72001	-12.034199	18.94696	4.129151
TE0002569	30.95624	1.3529644	40.088833	-0.9246105	-39.554504	-29.585999	16.603468	8.384092	-12.150222	-8.597869
TE0002570	-14.397299	18.908844	-9.643671	42.114414	9.280618	6.389882	10.50555	-4.094423	-3.8574448	-14.4865885
TE0002571	50.976326	-9.943351	12.803593	17.003225	27.139324	4.096804	29.911253	-6.729408	-24.80893	-4.375562
TE0002572	-1.6329677	42.19339	53.659527	-17.737103	5.3904295	16.900377	-40.113083	-12.707078	-6.1519933	14.786711
TE0002573	82.64069	33.724304	4.9579134	-38.678448	22.393898	35.899895	20.73898	-4.5091267	-3.887348	-6.9826517
TE0002574	-7.660056	23.859663	23.234774	13.317647	-1.6696205	-9.073203	7.9250154	0.17890002	4.2544365	8.730234
TE0002575	48.63436	-38.49898	-10.669624	25.219284	17.192404	-7.2188215	3.245843	11.846592	0.14560486	-4.1442704
TE0002576	7.8076196	35.10739	22.006083	11.597335	-3.1951993	16.105701	-26.027327	-21.162292	11.714282	-19.299171
TE0002577	41.893196	22.887966	-39.632557	-13.203249	0.10726508	-12.200601	5.819886	13.371001	8.2430935	-4.5847816
TE0002578	68.0896	-4.3825984	22.630133	17.534716	18.93108	-7.7279663	-5.58004	6.2261567	-25.152584	-0.99366933
TE0002579	33.2592	-34.524887	-22.898352	-4.1380763	0.7128757	-5.9621263	7.7002745	-12.205741	9.352191	12.357617
TE0002580	54.314796	-20.430971	30.35372	24.89227	0.6284456	-5.269638	25.89863	4.385193	-19.48715	-12.100675
TE0002581	-51.419304	12.485138	16.907797	5.206119	35.884457	-19.26376	-10.729798	14.815308	-16.408974	13.14754
TE0002582	-14.082309	-31.20658	-12.259446	19.117788	26.636349	-31.304405	8.870951	-7.960931	-26.43078	-2.175341
TE0002583	2.367971	-35.524117	7.5158696	-29.546486	8.623954	-21.632303	-22.48876	9.501624	-14.880927	-16.576958
TE0002584	70.92059	-15.575698	37.29473	-53.725372	-12.091388	14.247082	-13.310591	12.345865	20.934826	-15.811721
