SID	tg_cnnPC1	tg_cnnPC2	tg_cnnPC3	tg_cnnPC4	tg_cnnPC5	tg_cnnPC6	tg_cnnPC7	tg_cnnPC8	tg_cnnPC9	tg_cnnPC10
TE0003640	-5.0250688	5.0242386	-34.246933	13.750769	-14.678776	-1.2179188	21.485407	-15.704825	-1.5918052	-7.107064
TE0003641	-12.692273	36.553127	8.234594	10.709564	-15.192006	-14.094264	41.533405	-15.503232	-11.221643	-20.071587
TE0003642	-36.38448	-17.838533	23.271986	-0.36073261	-3.0125341	-8.213905	16.58323	-6.475636	10.705093	-16.328133
TE0003643	-40.027092	14.627436	-34.729633	27.11463	7.789492	-17.85055	28.950277	21.759125	-22.502537	-1.3808459
TE0003644	-5.320961	19.652576	31.313509	-38.435703	-18.311827	13.7176	22.41667	10.093614	-17.915428	-14.916966
TE0003645	19.566916	55.959072	3.4917758	17.762232	28.764328	-13.21009	32.310734	-28.425146	-13.113437	-20.003483
TE0003646	-20.630224	6.5230775	-8.872332	-43.572254	-22.237846	-2.4990962	-28.59678	3.2524652	-19.22252	4.0922546
TE0003647	-34.817085	-2.7424462	-9.075913	11.901502	-15.50683	19.847593	-2.6041913	6.0166626	-23.515228	2.1777964
TE0003648	-19.050362	-3.1796849	26.189716	14.17168	7.4614244	-16.07702	-8.092872	9.196456	1.9787586	-0.44977093
TE0003649	-18.719868	32.662857	-7.2830963	44.053764	7.8104553	31.896091	35.842197	-5.4280105	5.696138	-37.168472
TE0003650	-55.674545	42.735184	48.986557	23.469458	11.483456	-17.72449	-4.053575	13.10665	-12.161601	13.420108
TE0003651	-27.407787	98.39207	7.163919	15.407896	-4.2143073	9.867456	-27.95179	-17.347166	-28.824747	23.275063
TE0003652	62.568497	-12.983827	25.309675	55.438694	-5.0393395	-1.4340106	10.056268	-23.329174	0.19146347	-21.998207
TE0003653	-55.013783	16.69472	17.139566	31.533678	7.4950504	-13.45494	-4.788338	-12.579909	-15.555329	14.63267
TE0003654	-33.41337	-14.883233	-17.598602	-2.0836298	-28.967253	-14.261184	2.784592	8.07833	-11.270285	-10.864212
TE0003655	49.403625	-26.314302	35.39201	21.989973	-50.044212	-4.131253	1.4561604	-4.250972	4.5678706	-4.4992585
TE0003656	-21.992329	-20.173855	36.15826	-30.954962	0.23575036	-0.1316849	10.245606	16.442024	13.274256	-10.317028
TE0003657	-45.341877	-10.893589	-9.5057335	12.323532	-6.76279	-1.3128339	6.2249174	0.6181265	4.135525	-12.305262
TE0003658	4.2608724	-12.063981	38.55934	-24.921736	11.927345	-11.677132	-0.3812534	-12.569254	24.903818	-9.953594
TE0003659	6.8978257	34.518383	-19.1666	4.852937	-15.7641535	29.945234	19.285507	-30.251797	-2.2029927	-12.053008
TE0003660	-49.78087	-1.3179625	-23.203241	7.463003	-0.17138755	-14.696424	15.788237	0.797333	-19.89285	8.903731
TE0003661	-10.786524	10.277344	38.930927	-17.64409	2.00317	-2.6839309	15.377096	-20.409473	-6.755945	-13.14488
TE0003662	-17.635965	33.672493	-25.565374	-36.83967	-45.731762	-9.109768	-17.69449	-15.331784	-25.565695	7.5769906
TE0003663	-39.84553	-22.523973	13.551625	-8.162222	11.142777	-16.857124	-23.860264	-3.047343	-4.2752686	-3.6537027
TE0003664	-36.727314	12.510595	-31.516817	-5.590777	-29.289013	-2.2283776	-12.253879	38.16766	-19.47215	-16.307161
TE0003665	33.31312	-12.673215	-6.80594	-9.125	-3.9352517	11.256121	-16.744692	-55.265133	-6.996582	6.0037236
TE0003666	60.147636	13.801372	-15.574504	19.104816	6.434733	3.9493775	-17.341658	29.890938	4.7417226	-3.4183095
TE0003667	-15.9187355	0.49662724	0.49559996	-17.53496	16.357092	-8.391164	23.564606	-23.20702	-0.33524445	-7.6424594
TE0003668	-30.013737	-12.676141	-15.253324	-11.056385	2.337473	-49.284153	-6.264992	8.072689	-5.6620617	22.393745
TE0003669	23.175863	44.33281	6.7021127	1.030713	41.477005	-12.997023	-2.0248706	9.671417	27.459648	-18.78283
TE0003670	4.8020363	-17.637943	5.2601247	11.68976	-21.1764	-5.7209454	6.4514794	-7.1392584	39.460915	-22.846798
TE0003671	-28.823046	-4.4814973	-24.800064	15.278972	-30.112318	12.459828	-11.7876625	-9.002472	17.313145	14.211914
TE0003672	-33.84616	-10.019875	10.8112545	-14.053523	-1.4725224	-9.079139	26.902653	12.480818	-24.052126	-4.6228747
TE0003673	-1.0313679	40.325497	19.102484	-40.810333	-17.41866	-1.6970086	6.572645	-2.2045076	17.35636	-5.7433577
TE0003674	-36.39228	10.207293	60.45728	0.055534646	-3.1645682	11.3242855	14.6047325	-3.1668246	18.65105	12.935969
TE0003675	-14.695356	-29.082222	1.9003254	-15.940081	29.31555	3.3793921	18.403828	-22.52542	5.7419024	-26.50853
TE0003676	-39.621155	-22.002453	8.228245	15.79263	-6.2253017	0.36987	2.5428138	-4.20297	6.2688327	18.417482
TE0003677	-6.3680897	-6.862917	36.960526	6.119649	-1.9681411	-20.970308	-12.626286	-8.840206	-14.766903	-9.2658
TE0003678	-54.044437	40.981457	-6.9211564	-11.251353	-17.618666	31.973959	-11.491726	-14.8828945	-17.308542	19.431097
TE0003679	-25.384	-6.7172194	-11.4501295	-5.823629	6.466461	15.543913	-1.845083	-23.316814	11.702028	-1.8368765
TE0003680	-14.845663	5.0934033	1.2991562	1.8916602	-32.66047	1.1096591	23.806364	13.987052	-8.904868	-15.148249
TE0003681	-3.4431114	-41.94172	0.9889629	-47.072063	42.37995	6.031457	2.4573672	-40.08047	4.1204143	11.681505
TE0003682	26.227207	36.791786	-19.400532	61.118603	-12.39385	-4.34165	11.975686	-40.237827	-3.881585	-9.485581
TE0003683	88.055504	6.263906	5.752165	44.701126	60.47042	-7.700126	-25.07234	-6.3353405	-3.6222563	-0.8516084
TE0003684	-47.806366	17.136696	-23.785408	3.8040779	-19.569939	10.650004	11.009047	13.506977	6.0231013	-7.594295
TE0003685	43.67026	-3.5939279	2.136333	20.601965	11.48863	-16.24349	15.302782	-34.39368	-8.897916	-19.07627
TE0003686	-34.16983	13.240714	-44.527	45.742928	33.751682	25.413357	-26.554613	5.1538196	8.447105	-3.7080343
TE0003687	29.436096	3.492819	43.10345	-45.503914	-5.784738	-6.815529	-1.7683005	20.679996	1.9564071	-1.3291408
TE0003688	-38.44989	35.564064	0.8220529	37.71663	-0.04046086	-6.781842	-38.436527	4.850276	-5.944459	-1.3766024
TE0003689	17.619047	8.844461	6.9119825	-13.201478	23.84239	-3.57047	-29.742195	15.853387	-20.86043	-26.759607
TE0003690	-36.90705	-5.9563932	13.050682	-27.79516	-40.887917	-10.012904	-28.221653	-1.1204575	-22.859884	5.9856324
TE0003691	-47.81908	29.564281	-19.33276	44.596916	22.471476	27.488579	-39.104645	21.431084	23.750336	18.97315
TE0003692	20.012156	-3.7254117	59.671955	-27.34043	8.598653	30.238226	1.0173388	3.7163975	8.304687	2.5055783
TE0003693	18.116997	-27.133966	54.217346	-52.43485	19.005772	28.59197	11.857611	9.11755	-13.332329	-4.0625334
TE0003694	-38.315308	-3.3192515	14.200483	-1.4866724	-0.64623827	-8.23699	11.361204	-8.238659	5.337789	6.7909436
TE0003695	-32.389244	23.48067	1.7625256	3.7278426	23.336662	17.540401	8.611183	-38.907627	-21.94658	2.0089374
TE0003696	56.145042	-14.687516	-30.961243	-15.409256	11.850752	-17.061228	-4.102969	13.094295	30.301699	4.4130893
TE0003697	-55.85016	-14.705168	22.095516	56.427643	17.550505	-36.6921	-15.53999	-11.679383	-9.920557	-22.823107
TE0003698	40.09982	73.18315	14.279797	20.003265	39.371777	4.36304	21.235662	-24.808338	5.014962	2.4793916
TE0003699	-8.561169	-30.856781	22.026724	-44.52024	-7.469563	-5.931094	-9.040015	-13.588739	-9.736199	5.719297
TE0003700	-40.703766	42.2597	5.7183185	10.076898	8.71704	27.516169	32.312122	17.951109	-2.576649	-25.956127
TE0003701	-17.556429	59.015636	-31.3415	-27.35398	7.4190025	25.887835	26.340496	-9.611413	-14.424547	4.2384043
TE0003702	6.1281753	14.981877	-22.4971	1.8675846	-28.119074	12.714141	25.406248	-13.08491	31.557627	13.291216
TE0003703	-19.06777	-6.914097	12.123217	-30.032763	-20.684711	-23.12427	-5.268521	16.150047	-13.801517	-17.155966
TE0003704	-47.298656	-41.29171	-30.945475	-0.2558794	9.259806	-0.78329164	10.33452	17.90313	1.754099	3.7686327
TE0003705	32.16548	12.358502	3.128728	26.666992	-0.34324095	-16.068733	27.35053	-14.354429	12.21024	3.7937105
TE0003706	-25.044016	-57.188652	-33.031776	-13.681576	18.315962	-31.160192	6.75773	15.047221	-22.746902	6.6232452
TE0003707	-52.610218	71.74503	3.6784286	51.819004	0.34133887	-33.66686	-2.3542516	6.2356257	-27.241856	6.8888555
TE0003708	6.4217997	-16.907333	-17.649315	-13.102197	-13.334598	-8.11889	15.653626	-15.729857	12.089287	-11.3279295
TE0003709	4.1746583	-1.8101933	-15.416014	-28.978268	-25.07158	-19.479183	-20.788994	-20.949528	-10.52199	-13.314096
TE0003710	-28.262802	-27.069326	-12.902648	-15.077857	26.830275	9.028917	35.292595	1.4998493	-44.908855	24.515404
TE0003711	64.6703	-76.95776	6.6022463	19.207262	-23.849085	-18.504454	-8.274484	-28.064617	-4.2263236	9.682569
TE0003712	7.277907	51.443512	-21.753506	-18.752314	3.6662705	-1.7143998	10.087498	-35.750412	7.193208	20.965666
TE0003713	46.047283	-14.30326	16.296804	28.072937	23.57663	-19.132992	26.102642	-27.302418	4.866981	11.644488
TE0003714	-36.457382	4.254356	-20.96245	-3.0988333	-29.348318	2.9206915	-27.965979	2.0495443	-10.905235	-9.744263
TE0003715	-5.3666525	30.671124	11.523458	-37.70787	-31.825489	18.617924	11.841578	-21.142536	6.2757936	-9.438779
TE0003716	-23.98783	-1.057378	32.476162	-36.59786	11.669806	-28.367247	-29.90773	19.758171	-23.804218	-13.1512
TE0003717	-27.995245	-39.393066	-40.29319	1.9621313	7.7409596	13.358787	3.5624213	1.7640517	-10.740322	5.343823
TE0003718	-53.311268	0.44831678	-33.28202	2.4900503	23.713943	-35.860416	7.2821603	21.447653	-12.736448	0.58428365
TE0003719	-25.83372	-33.88134	56.180088	-12.143303	-40.418034	4.5990834	-6.4560513	9.82086	13.097849	-2.9053636
TE0003720	3.1716318	-56.826313	-27.001896	18.739561	-5.381368	-5.716755	14.38694	4.285136	7.1027822	3.3260164
TE0003721	15.186349	12.468736	18.090286	30.335388	30.555586	30.85287	71.27911	4.209744	-13.231314	-3.3224597
TE0003722	3.7128048	15.2995	-8.381004	-32.993237	-32.87602	-8.253701	22.573383	-2.2825208	26.453102	-1.7251853
TE0003723	-23.35414	-14.485702	-23.66881	-28.505173	28.68256	5.19567	3.8430858	-23.209974	19.436283	-7.03822
TE0003724	-15.676504	43.61018	46.904903	-28.972845	37.28827	37.246586	38.142986	3.1149318	-24.212038	17.778954
TE0003725	-38.76361	17.318825	-6.4119654	-0.76350445	-8.917141	13.754692	18.160662	-12.596142	9.99607	7.689224
TE0003726	-38.230564	-2.2689526	-7.1279736	19.072601	29.412485	-23.995813	-29.365337	-7.2619886	-0.5176552	-0.41449413
TE0003727	-2.2261796	-14.024083	42.882362	24.031624	-23.1246	0.08321522	11.32247	-12.115222	-20.619894	-12.022254
TE0003728	39.34112	-18.863066	-15.614264	-14.050089	-57.818302	-15.39003	-1.2513658	-4.50125	7.3688865	7.367186
TE0003729	-60.315933	-6.5614905	-39.670837	25.856516	-1.9653817	-21.970936	-20.300251	9.949946	-10.011696	-22.740038
TE0003730	-56.61481	6.5367837	33.694855	53.722164	-20.803621	3.6378624	25.503916	7.248122	-15.405308	-3.0607889
TE0003731	31.376616	6.313692	-11.694673	6.482359	-22.106972	-30.299847	7.540335	7.782186	-2.8344626	-2.7265286
TE0003732	56.434597	-10.967642	17.532318	1.3990701	-0.6452515	17.608608	-24.667534	-8.231389	-3.458401	-9.167379
TE0003733	-36.846836	-32.945293	-17.79097	-19.999952	-4.066764	14.128655	9.51217	-1.7697387	3.1400485	-2.319875
TE0003734	-44.33792	50.680737	-15.010288	43.759693	-1.7281961	-50.342175	17.510696	-5.352582	-25.361826	16.708427
TE0003735	-31.624693	70.91279	5.3645916	-6.160072	12.019981	22.839052	10.5380125	-3.3578496	19.32377	18.68423
TE0003736	-47.677856	-52.737617	-5.9861665	-12.9037075	11.795	-16.741047	-9.095744	-4.4518914	16.224018	-19.438295
TE0003737	40.400948	-3.9479847	40.96934	11.028079	23.736376	12.384253	-12.013619	-20.875647	-15.435974	-22.391167
TE0003738	-47.414345	29.410921	18.905289	2.3921895	8.569813	-1.2810082	33.539967	-1.5253577	1.2351693	6.3577375
TE0003739	-34.60332	-36.30807	3.9242735	-16.044508	31.381712	-1.4956006	-29.671646	-0.60583115	0.20934838	-25.317354
TE0003740	-36.595036	-60.353565	-36.383224	-21.943163	13.8843355	-24.152914	29.401623	10.639407	-47.16743	-1.8416624
TE0000007	-31.6489	3.155276	-32.90502	-6.7007155	33.491898	10.476028	-31.335672	8.581866	10.109247	-18.722416
TE0003741	32.542927	60.819893	-2.2993014	-11.119278	6.71226	-14.238914	5.7452054	5.6066866	-3.953602	-14.460345
TE0003742	55.773605	11.423874	10.201408	29.133821	-20.9473	-24.868967	17.11553	-0.7971687	-2.6821406	-1.7786332
TE0003743	6.8261304	15.055145	0.85181445	-1.0149341	-20.853462	10.357206	-26.347872	-8.936349	-26.194572	10.256539
TE0003744	28.558882	3.6204457	32.98635	-39.320595	27.06896	16.628742	19.614931	2.473861	-8.98505	-0.49428815
TE0003745	52.48068	-44.0664	-33.556866	1.5759983	8.009436	0.20747802	4.6875863	3.517716	-1.2358594	-9.045513
TE0003746	17.572618	-20.264084	-43.90455	-29.46498	16.466722	26.095554	-15.356071	-11.89653	9.017425	-8.65835
TE0003747	-16.785887	7.7464337	9.412771	-30.469168	0.17896073	-1.4085258	-19.966522	2.0969036	-3.1558537	-11.367639
TE0003748	-33.721603	-25.971165	-10.052532	7.1888165	3.4015334	-2.191726	-8.642969	0.3442641	28.447952	10.133004
TE0003749	42.609535	-3.3900464	-38.467377	4.0799184	22.806484	30.482216	7.077611	18.111795	-12.266198	3.6694148
TE0003750	-14.0365305	-8.903873	-36.969276	-15.080679	19.743204	43.68592	-24.749166	-12.515011	25.04029	-8.484502
TE0003751	47.683876	-12.459065	68.69491	-5.542424	4.5866075	-22.8703	23.31518	-3.9879053	3.6358917	16.08368
TE0003752	15.2049055	14.1017065	-5.430688	-40.960163	-12.253176	5.3250504	-37.49387	-24.063826	-10.374184	9.230724
TE0003753	61.169952	29.541265	-50.75699	1.2425301	52.358124	-12.485925	-10.037723	-14.272009	-32.689453	8.122209
TE0003754	-27.922798	-15.098328	-4.0756216	-29.57071	-2.5072086	7.369711	-8.061081	-21.157385	24.240763	10.446688
TE0003755	-5.367539	61.298496	44.9009	-10.6202755	18.143202	-14.49941	-19.536243	5.309044	-15.169714	-0.3702835
TE0003756	-35.830173	-58.906998	14.094499	19.72581	-18.755016	-5.0385594	1.4767096	-11.356528	-8.696702	-6.521796
TE0003757	38.70056	14.64971	-9.619837	0.5632379	-48.761524	5.0661902	8.269886	-10.960985	13.865234	-7.6367235
TE0003758	12.835436	4.0383635	-30.585564	-20.52907	-10.973451	43.82131	13.383774	16.331028	-13.561256	2.0172687
TE0003759	43.89137	48.008667	-25.385952	15.597161	-3.5982149	1.0514373	-47.144688	-12.19579	-7.9676485	-5.9736805
TE0003760	-9.5899515	-17.467058	8.814765	-8.092095	-32.28866	-12.788652	14.123615	-18.875557	-2.88048	-2.6971567
TE0003761	6.5695176	27.40589	-6.1701784	-55.61125	-12.509264	-3.1632	-3.523694	-2.4527802	12.670686	-13.892843
TE0003762	-41.224865	-27.224522	4.584003	16.26054	12.423602	-21.466942	-11.274692	1.099231	17.347782	-2.5945451
TE0003763	-36.68501	-16.077272	9.344771	3.0419164	-8.874013	29.27502	0.2942878	12.450553	6.8847017	-10.818058
TE0003764	13.990097	21.711369	-52.103336	-43.762085	-19.993835	-21.953556	18.545052	25.857504	-19.65169	2.309815
TE0003765	13.771796	-57.289528	8.088944	49.70439	14.020829	-14.727788	-1.7531997	-5.602545	-16.208519	-6.7228208
TE0003766	-23.846964	27.665955	-1.4498264	4.858529	-46.550034	16.030334	-18.320662	-3.9315162	3.5302017	17.004896
TE0003767	44.37347	-36.184486	14.851497	14.574838	3.692649	23.241955	-3.3124576	-22.760262	7.733306	-17.85619
TE0003768	14.677391	32.29886	12.509725	-11.03863	-43.41326	29.166117	-3.2890403	19.84376	-13.621239	-5.5506372
TE0003769	16.146633	17.020674	1.334723	-2.7446547	51.227932	14.473796	14.847846	-22.641415	8.530569	-12.312795
TE0003770	-29.192282	-12.002776	-35.620747	35.543427	15.653986	17.51488	10.982261	13.217816	7.0205865	2.7068276
TE0003771	34.636925	30.083773	-9.331257	-8.128051	-7.0457916	-11.433126	18.871174	10.858049	10.136125	-22.97665
TE0003772	-31.99456	-19.794573	42.41569	-3.290273	-0.43837014	-12.745418	-14.21104	7.313905	-10.227456	-11.535885
TE0003773	19.597635	-1.6970019	43.514515	-19.350718	6.4568963	-18.468067	-6.306007	-3.1948736	-12.4921465	-33.417877
TE0003774	-20.33829	65.16378	-5.252064	-16.580912	28.350958	29.867426	23.827328	-30.212433	-3.6435957	0.49846384
TE0003775	26.129696	-8.126485	1.6601746	-27.383888	4.2114477	-10.343292	9.145472	-29.447578	-8.935632	-2.6298618
TE0003776	35.720047	57.131294	-2.574329	5.3334	-11.75421	-14.192488	29.00826	15.558906	-17.167929	-3.9667969
TE0003777	-18.957052	-18.404953	-8.589566	31.712101	5.0085816	5.625101	-11.909177	18.140417	40.4505	13.773469
TE0003778	-2.8976617	11.93478	74.13526	-6.09991	16.365187	10.146252	16.028074	6.536411	12.616937	19.699635
TE0003779	-34.85547	11.8484745	27.122784	-15.987687	-8.561412	26.366491	14.931893	-26.828102	9.107143	4.699792
TE0003780	40.978996	22.075262	49.776443	-30.77813	2.582758	1.3920879	18.64036	-2.4602118	0.013478327	22.174488
TE0003781	-35.714645	-46.103558	-16.313025	-11.126243	5.071867	-20.422657	-10.288421	9.275091	22.384758	-7.422263
TE0003782	-36.799526	16.945572	55.47952	12.9802265	-24.781845	11.511666	-6.3456655	15.9048605	18.983109	1.953797
TE0003783	-45.680958	-45.070454	22.81008	-14.218489	36.498528	4.800554	-17.964954	-7.362296	32.8834	-5.705355
TE0003784	11.872254	57.229443	-27.642092	-35.81995	-19.031496	9.8763075	-19.657152	-40.970467	-20.963274	-6.0490274
TE0003785	-9.710728	21.657648	-15.38132	-5.3850985	18.886675	-14.830041	44.172367	-25.72603	-10.839219	18.091097
TE0003786	-35.492336	-61.39266	-22.81621	4.276992	-12.3996935	1.492991	0.112154886	-8.257117	7.700504	1.9750746
TE0003787	20.363455	26.646235	15.3357935	30.455761	-31.618265	7.755698	-14.127235	-23.013168	-13.38518	1.5076752
TE0003788	-40.6442	-36.131954	10.747515	2.1297088	-14.629467	4.463448	-2.5833066	4.988802	19.406092	-18.983515
TE0003789	-37.66508	50.373055	3.0965466	7.492767	11.366602	41.38375	5.5566053	-0.53570294	21.219574	18.267313
TE0003790	19.666248	16.68895	-27.763315	-36.372913	-41.708565	-12.331359	-14.000099	-14.7017145	2.1050603	-3.6562076
TE0003791	-19.04085	-9.0815115	-14.788558	-22.175999	-29.998905	19.592054	0.09486598	-12.760714	6.843634	1.6516583
TE0003792	44.000065	-10.441274	12.773244	14.779667	-13.01128	22.390377	-19.21222	-24.371622	2.4585187	-24.245325
TE0003793	37.993877	-29.47846	45.486683	0.57880247	-0.14989966	-0.5329333	17.82832	-36.44275	20.298218	-22.976334
TE0003794	18.96023	-9.04481	14.488918	-37.89419	32.84542	34.07977	12.310406	1.0797682	10.374419	-7.379037
TE0003795	-13.020686	-31.459799	70.99057	-16.711666	-18.013983	7.4620824	-15.213089	1.2480439	-3.1576788	20.622335
TE0003796	-2.625267	24.023596	-46.581055	15.454512	-29.04979	22.395288	1.366196	-24.33162	32.57081	-20.099129
TE0003797	-30.254854	46.807693	-11.770016	-4.5846634	34.287636	-30.62201	8.918615	7.145766	0.30410567	-4.059924
TE0003798	4.418204	58.447758	-5.2266626	4.629602	-11.565271	-8.442302	38.204792	-6.4539213	6.5125723	-1.1031249
TE0003799	-29.795593	4.890602	-18.500912	10.21554	-34.262424	10.885938	-36.94362	15.281394	-2.3731713	-0.80023915
TE0003800	-29.968864	-16.353413	-11.246562	26.534039	-5.9645734	7.6507215	-17.666328	-18.92214	-0.78818846	-10.704297
TE0003801	41.056927	31.636793	-47.905437	1.6956675	-22.704576	26.239489	-36.423542	-0.18055964	-5.6405106	2.7389324
TE0003802	35.816303	-20.031895	1.5132437	11.228918	-18.657364	-22.327871	19.653982	-2.4632044	25.410873	2.908882
TE0003803	34.63411	40.40025	66.79611	-10.280854	-12.252377	-10.934375	21.081423	6.4200277	-15.760886	1.8750733
TE0003804	-49.232468	4.3153076	28.501871	24.666702	-3.2271743	-11.366939	-2.5932095	-5.2181873	-15.024746	-12.142167
TE0003805	-2.0777996	22.20644	-19.78809	1.4254361	-3.3631659	36.14381	5.662068	-26.05497	19.819828	-16.67082
TE0003806	-8.785391	32.78207	-11.222536	20.617651	5.181262	3.3664782	-25.542492	-12.390819	-22.341936	1.1740463
TE0003807	-47.90104	-15.109191	28.475002	10.744051	-1.0732338	5.746553	6.477206	-0.22940837	12.127727	-24.412897
TE0003808	56.352104	-4.843731	-45.64897	-0.24504648	18.784544	-14.666298	18.488972	-9.935098	-35.660828	22.619167
TE0003809	11.031338	25.767723	20.005482	-0.8143823	-10.360977	0.74010384	-25.284576	-2.14718	-26.855991	17.108881
TE0003810	41.71554	-19.854334	-2.1839662	13.337336	-34.974297	-1.64596	1.9757782	-11.041941	8.200728	-9.314905
TE0003811	-49.97727	-16.730083	-4.275844	-3.7589297	19.253378	0.8029602	34.543285	-6.312474	12.315776	-12.916243
TE0003812	6.288353	-4.371231	-22.140085	-16.2529	-1.0565798	9.151571	17.841236	27.430891	-6.5421047	-22.259
TE0003813	-60.982113	12.719683	9.769288	8.928256	-21.843407	8.283652	8.818474	11.63061	-14.759846	-12.014875
TE0003814	-39.28433	-7.1541753	31.697	-9.1373205	40.216328	29.519424	-3.2964895	-0.93631196	20.4617	9.495909
TE0003815	50.562626	64.7953	-17.695656	7.169827	-5.8577957	3.308861	7.03089	-4.345479	13.054769	-13.034011
TE0003816	0.62661994	12.180785	12.495718	-23.87044	-18.9136	4.017587	1.3247192	-17.064777	-28.599998	-4.4795513
TE0003817	-23.049248	-29.102367	-8.748526	7.198995	-40.969982	5.9777927	-28.885826	-21.864096	0.75508547	15.225723
TE0003818	10.489859	3.0168264	-0.7200852	-37.04395	-31.090113	-16.158094	-4.0756006	-12.749376	25.55059	6.351961
TE0003819	8.603982	-1.2938889	-13.966529	-15.739602	-9.61008	-8.902357	24.099178	-18.580116	23.71538	-13.615389
TE0003820	9.057265	17.32622	24.720945	4.392838	15.968761	24.848639	-19.48963	-27.181278	-9.15014	-13.942409
TE0003821	-16.326462	36.80418	59.463943	5.055843	-15.045207	21.553549	1.522454	-8.522389	28.94718	-6.598223
